record_id,product_id,channel,store_name,store_location,shelf_date,price,qualified
SL0942,P0942,天猫超市,线上商城,线上商城,2025-08-24,44.1元/斤,true
SL0943,P0943,京东自营,线上商城,线上商城,2025-09-19,43.8元/斤,true
SL0944,P0944,大润发,杭州店,杭州店地址,2025-11-24,45.9元/斤,true
SL0945,P0945,物美超市,天津南开店,天津南开店地址,2025-09-04,36.2元/斤,true
SL0946,P0946,物美超市,北京丰台店,北京丰台店地址,2025-12-18,32.8元/斤,true
SL0947,P0947,盒马鲜生,深圳南山店,深圳南山店地址,2025-08-01,11.2元/斤,true
SL0948,P0948,大润发,杭州店,杭州店地址,2025-12-19,24.0元/斤,true
SL0949,P0949,永辉超市,武汉光谷店,武汉光谷店地址,2025-12-06,39.0元/斤,true
SL0950,P0950,物美超市,北京丰台店,北京丰台店地址,2025-11-11,42.1元/斤,true
SL0951,P0951,物美超市,天津南开店,天津南开店地址,2025-09-25,2.3元/斤,true
SL0952,P0952,华润万家,深圳店,深圳店地址,2025-11-01,7.1元/斤,true
SL0953,P0953,天猫超市,线上商城,线上商城,2025-11-28,4.8元/斤,true
SL0954,P0954,大润发,无锡店,无锡店地址,2025-08-11,29.1元/斤,true
SL0955,P0955,大润发,苏州店,苏州店地址,2025-09-20,26.5元/斤,true
SL0956,P0956,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-10-16,20.8元/斤,true
SL0957,P0957,大润发,杭州店,杭州店地址,2025-09-02,40.0元/斤,true
SL0958,P0958,天猫超市,线上商城,线上商城,2025-09-12,41.1元/斤,true
SL0959,P0959,永辉超市,成都春熙店,成都春熙店地址,2025-10-06,49.0元/斤,true
SL0960,P0960,华润万家,深圳店,深圳店地址,2025-10-15,8.0元/斤,true
SL0961,P0961,永辉超市,成都春熙店,成都春熙店地址,2025-10-18,15.2元/斤,true
SL0962,P0962,华润万家,深圳店,深圳店地址,2025-08-22,10.3元/斤,true
SL0963,P0963,物美超市,北京海淀店,北京海淀店地址,2025-12-11,5.4元/斤,true
SL0964,P0964,物美超市,天津南开店,天津南开店地址,2025-08-18,28.7元/斤,true
SL0965,P0965,大润发,苏州店,苏州店地址,2025-08-19,43.6元/斤,true
SL0966,P0966,大润发,苏州店,苏州店地址,2025-10-20,21.7元/斤,true
SL0967,P0967,物美超市,北京丰台店,北京丰台店地址,2025-08-12,12.8元/斤,true
SL0968,P0968,天猫超市,线上商城,线上商城,2025-12-24,21.9元/斤,true
SL0969,P0969,物美超市,北京丰台店,北京丰台店地址,2025-08-01,14.2元/斤,true
SL0970,P0970,大润发,苏州店,苏州店地址,2025-10-18,20.6元/斤,true
SL0971,P0971,华润万家,东莞店,东莞店地址,2025-09-03,45.7元/斤,true
SL0972,P0972,大润发,苏州店,苏州店地址,2025-08-05,21.7元/斤,true
SL0973,P0973,天猫超市,线上商城,线上商城,2025-11-22,38.6元/斤,true
SL0974,P0974,大润发,杭州店,杭州店地址,2025-08-13,2.1元/斤,true
SL0975,P0975,京东自营,线上商城,线上商城,2025-10-23,24.8元/斤,true
SL0976,P0976,永辉超市,西安高新店,西安高新店地址,2025-12-25,14.7元/斤,true
SL0977,P0977,华润万家,东莞店,东莞店地址,2025-08-19,42.9元/斤,true
SL0978,P0978,物美超市,北京丰台店,北京丰台店地址,2025-12-21,29.8元/斤,true
SL0979,P0979,华润万家,东莞店,东莞店地址,2025-11-05,19.0元/斤,true
SL0980,P0980,永辉超市,西安高新店,西安高新店地址,2025-10-12,40.6元/斤,true
SL0981,P0981,京东自营,线上商城,线上商城,2025-12-28,2.5元/斤,true
SL0982,P0982,永辉超市,成都春熙店,成都春熙店地址,2025-11-11,14.4元/斤,true
SL0983,P0983,华润万家,深圳店,深圳店地址,2025-10-20,7.9元/斤,true
SL0984,P0984,大润发,苏州店,苏州店地址,2025-09-05,25.3元/斤,true
SL0985,P0985,永辉超市,武汉光谷店,武汉光谷店地址,2025-12-16,8.7元/斤,true
SL0986,P0986,京东自营,线上商城,线上商城,2025-08-01,13.3元/斤,true
SL0987,P0987,京东自营,线上商城,线上商城,2025-10-26,33.4元/斤,true
SL0988,P0988,永辉超市,成都春熙店,成都春熙店地址,2025-09-05,42.5元/斤,true
SL0989,P0989,大润发,苏州店,苏州店地址,2025-12-09,47.2元/斤,true
SL0990,P0990,永辉超市,西安高新店,西安高新店地址,2025-11-23,30.2元/斤,true
SL0991,P0991,大润发,无锡店,无锡店地址,2025-08-10,42.4元/斤,true
SL0992,P0992,京东自营,线上商城,线上商城,2025-11-02,18.8元/斤,true
SL0993,P0993,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-10-10,43.9元/斤,true
SL0994,P0994,大润发,无锡店,无锡店地址,2025-11-25,11.6元/斤,true
SL0995,P0995,大润发,杭州店,杭州店地址,2025-10-16,38.6元/斤,true
SL0996,P0996,永辉超市,南京新街口店,南京新街口店地址,2025-10-11,36.9元/斤,true
SL0997,P0997,华润万家,东莞店,东莞店地址,2025-12-19,31.1元/斤,true
SL0998,P0998,京东自营,线上商城,线上商城,2025-08-01,38.9元/斤,true
SL0999,P0999,物美超市,天津南开店,天津南开店地址,2025-12-18,32.1元/斤,true
SL1000,P1000,物美超市,北京丰台店,北京丰台店地址,2025-11-15,41.4元/斤,true
SL1001,P1001,大润发,无锡店,无锡店地址,2025-09-15,2.9元/斤,true
SL1002,P1002,大润发,无锡店,无锡店地址,2025-08-15,31.4元/斤,true
SL1003,P1003,物美超市,北京海淀店,北京海淀店地址,2025-10-12,8.8元/斤,true
SL1004,P1004,盒马鲜生,上海浦东店,上海浦东店地址,2025-09-15,38.0元/斤,true
SL1005,P1005,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-09-08,18.2元/斤,true
SL1006,P1006,大润发,杭州店,杭州店地址,2025-08-04,4.6元/斤,true
SL1007,P1007,华润万家,深圳店,深圳店地址,2025-09-22,46.7元/斤,true
SL1008,P1008,京东自营,线上商城,线上商城,2025-09-26,16.5元/斤,true
SL1009,P1009,永辉超市,武汉光谷店,武汉光谷店地址,2025-08-05,46.6元/斤,true
SL1010,P1010,京东自营,线上商城,线上商城,2025-08-07,10.9元/斤,true
SL1011,P1011,京东自营,线上商城,线上商城,2025-08-08,43.0元/斤,true
SL1012,P1012,京东自营,线上商城,线上商城,2025-08-06,41.4元/斤,true
SL1013,P1013,天猫超市,线上商城,线上商城,2025-09-18,44.5元/斤,true
SL1014,P1014,天猫超市,线上商城,线上商城,2025-12-04,30.3元/斤,true
SL1015,P1015,永辉超市,成都春熙店,成都春熙店地址,2025-10-04,24.4元/斤,true
SL1016,P1016,华润万家,东莞店,东莞店地址,2025-11-01,5.0元/斤,true
SL1017,P1017,天猫超市,线上商城,线上商城,2025-08-10,42.8元/斤,true
SL1018,P1018,京东自营,线上商城,线上商城,2025-08-21,42.7元/斤,true
SL1019,P1019,大润发,苏州店,苏州店地址,2025-09-17,10.9元/斤,true
SL1020,P1020,天猫超市,线上商城,线上商城,2025-11-09,36.7元/斤,true
SL1021,P1021,天猫超市,线上商城,线上商城,2025-11-28,22.1元/斤,true
SL1022,P1022,华润万家,广州店,广州店地址,2025-08-05,40.3元/斤,true
SL1023,P1023,盒马鲜生,广州天河店,广州天河店地址,2025-09-15,39.7元/斤,true
SL1024,P1024,京东自营,线上商城,线上商城,2025-09-27,16.0元/斤,true
SL1025,P1025,华润万家,东莞店,东莞店地址,2025-09-19,17.2元/斤,false
SL1026,P1026,京东自营,线上商城,线上商城,2025-11-18,11.2元/斤,true
SL1027,P1027,天猫超市,线上商城,线上商城,2025-09-07,10.1元/斤,true
SL1028,P1028,天猫超市,线上商城,线上商城,2025-09-24,47.1元/斤,true
SL1029,P1029,盒马鲜生,广州天河店,广州天河店地址,2025-08-03,10.8元/斤,true
SL1030,P1030,华润万家,深圳店,深圳店地址,2025-09-11,9.5元/斤,true
SL1031,P1031,永辉超市,南京新街口店,南京新街口店地址,2025-11-08,31.9元/斤,true
SL1032,P1032,盒马鲜生,广州天河店,广州天河店地址,2025-10-15,36.1元/斤,true
SL1033,P1033,物美超市,北京海淀店,北京海淀店地址,2025-08-09,31.3元/斤,true
SL1034,P1034,物美超市,北京丰台店,北京丰台店地址,2025-12-09,36.7元/斤,true
SL1035,P1035,盒马鲜生,上海浦东店,上海浦东店地址,2025-12-18,21.3元/斤,false
SL1036,P1036,京东自营,线上商城,线上商城,2025-08-07,14.5元/斤,true
SL1037,P1037,盒马鲜生,广州天河店,广州天河店地址,2025-12-18,19.3元/斤,true
SL1038,P1038,永辉超市,武汉光谷店,武汉光谷店地址,2025-11-23,32.6元/斤,true
SL1039,P1039,物美超市,天津南开店,天津南开店地址,2025-12-14,37.6元/斤,true
SL1040,P1040,永辉超市,南京新街口店,南京新街口店地址,2025-08-04,7.5元/斤,true
SL1041,P1041,天猫超市,线上商城,线上商城,2025-08-05,7.6元/斤,true
SL1042,P1042,京东自营,线上商城,线上商城,2025-11-17,31.1元/斤,true
SL1043,P1043,华润万家,广州店,广州店地址,2025-10-28,11.3元/斤,true
SL1044,P1044,盒马鲜生,深圳南山店,深圳南山店地址,2025-11-02,9.9元/斤,true
SL1045,P1045,永辉超市,武汉光谷店,武汉光谷店地址,2025-12-01,49.7元/斤,true
SL1046,P1046,天猫超市,线上商城,线上商城,2025-09-20,27.9元/斤,true
SL1047,P1047,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-10-24,28.6元/斤,true
SL1048,P1048,永辉超市,南京新街口店,南京新街口店地址,2025-12-21,27.1元/斤,true
SL1049,P1049,盒马鲜生,深圳南山店,深圳南山店地址,2025-09-24,49.7元/斤,true
SL1050,P1050,大润发,苏州店,苏州店地址,2025-08-28,36.0元/斤,true
SL1051,P1051,大润发,无锡店,无锡店地址,2025-12-07,5.3元/斤,true
SL1052,P1052,天猫超市,线上商城,线上商城,2025-08-15,7.4元/斤,true
SL1053,P1053,京东自营,线上商城,线上商城,2025-09-25,32.6元/斤,true
SL1054,P1054,永辉超市,成都春熙店,成都春熙店地址,2025-08-05,34.1元/斤,true
SL1055,P1055,大润发,无锡店,无锡店地址,2025-08-20,12.5元/斤,true
SL1056,P1056,永辉超市,成都春熙店,成都春熙店地址,2025-11-04,8.6元/斤,true
SL1057,P1057,天猫超市,线上商城,线上商城,2025-08-23,23.2元/斤,true
SL1058,P1058,天猫超市,线上商城,线上商城,2025-08-05,27.0元/斤,true
SL1059,P1059,大润发,无锡店,无锡店地址,2025-10-15,18.3元/斤,true
SL1060,P1060,华润万家,东莞店,东莞店地址,2025-12-20,27.7元/斤,true
SL1061,P1061,大润发,无锡店,无锡店地址,2025-08-26,46.5元/斤,true
SL1062,P1062,永辉超市,西安高新店,西安高新店地址,2025-08-14,3.7元/斤,true
SL1063,P1063,华润万家,东莞店,东莞店地址,2025-08-13,28.1元/斤,true
SL1064,P1064,天猫超市,线上商城,线上商城,2025-12-02,23.7元/斤,true
SL1065,P1065,永辉超市,西安高新店,西安高新店地址,2025-09-10,16.5元/斤,true
SL1066,P1066,物美超市,北京海淀店,北京海淀店地址,2025-12-08,28.7元/斤,true
SL1067,P1067,京东自营,线上商城,线上商城,2025-12-05,13.4元/斤,true
SL1068,P1068,永辉超市,成都春熙店,成都春熙店地址,2025-09-21,36.3元/斤,true
SL1069,P1069,华润万家,东莞店,东莞店地址,2025-09-07,11.2元/斤,true
SL1070,P1070,华润万家,广州店,广州店地址,2025-08-12,15.0元/斤,true
SL1071,P1071,天猫超市,线上商城,线上商城,2025-12-05,7.2元/斤,true
SL1072,P1072,天猫超市,线上商城,线上商城,2025-10-28,38.8元/斤,true
SL1073,P1073,物美超市,北京海淀店,北京海淀店地址,2025-08-22,23.2元/斤,true
SL1074,P1074,京东自营,线上商城,线上商城,2025-12-13,26.9元/斤,true
SL1075,P1075,天猫超市,线上商城,线上商城,2025-08-27,17.0元/斤,true
SL1076,P1076,京东自营,线上商城,线上商城,2025-10-22,12.9元/斤,true
SL1077,P1077,京东自营,线上商城,线上商城,2025-12-23,22.5元/斤,true
SL1078,P1078,永辉超市,成都春熙店,成都春熙店地址,2025-11-19,26.2元/斤,true
SL1079,P1079,华润万家,广州店,广州店地址,2025-09-08,14.3元/斤,true
SL1080,P1080,大润发,杭州店,杭州店地址,2025-08-26,26.8元/斤,true
SL1081,P1081,京东自营,线上商城,线上商城,2025-11-26,49.0元/斤,true
SL1082,P1082,盒马鲜生,上海浦东店,上海浦东店地址,2025-09-03,32.2元/斤,true
SL1083,P1083,盒马鲜生,广州天河店,广州天河店地址,2025-12-12,3.7元/斤,true
SL1084,P1084,天猫超市,线上商城,线上商城,2025-09-13,24.4元/斤,true
SL1085,P1085,盒马鲜生,深圳南山店,深圳南山店地址,2025-08-06,9.2元/斤,true
SL1086,P1086,大润发,杭州店,杭州店地址,2025-08-09,45.0元/斤,true
SL1087,P1087,天猫超市,线上商城,线上商城,2025-10-18,43.2元/斤,true
SL1088,P1088,大润发,苏州店,苏州店地址,2025-09-04,28.9元/斤,true
SL1089,P1089,天猫超市,线上商城,线上商城,2025-08-05,13.2元/斤,true
SL1090,P1090,京东自营,线上商城,线上商城,2025-12-20,34.1元/斤,true
SL1091,P1091,大润发,苏州店,苏州店地址,2025-12-11,42.9元/斤,true
SL1092,P1092,永辉超市,西安高新店,西安高新店地址,2025-11-05,47.0元/斤,true
SL1093,P1093,京东自营,线上商城,线上商城,2025-09-17,25.2元/斤,true
SL1094,P1094,京东自营,线上商城,线上商城,2025-12-12,25.1元/斤,true
SL1095,P1095,华润万家,广州店,广州店地址,2025-09-06,37.1元/斤,true
SL1096,P1096,华润万家,深圳店,深圳店地址,2025-10-14,43.1元/斤,true
SL1097,P1097,大润发,杭州店,杭州店地址,2025-11-16,12.2元/斤,true
SL1098,P1098,京东自营,线上商城,线上商城,2025-08-19,16.8元/斤,true
SL1099,P1099,大润发,杭州店,杭州店地址,2025-12-08,10.1元/斤,true
SL1100,P1100,华润万家,深圳店,深圳店地址,2025-12-20,24.0元/斤,true
SL1101,P1101,永辉超市,西安高新店,西安高新店地址,2025-12-27,23.0元/斤,true
SL1102,P1102,大润发,杭州店,杭州店地址,2025-08-19,34.5元/斤,true
SL1103,P1103,京东自营,线上商城,线上商城,2025-09-13,33.3元/斤,true
SL1104,P1104,天猫超市,线上商城,线上商城,2025-08-15,8.8元/斤,true
SL1105,P1105,京东自营,线上商城,线上商城,2025-11-04,6.7元/斤,true
SL1106,P1106,华润万家,东莞店,东莞店地址,2025-12-13,43.6元/斤,true
SL1107,P1107,京东自营,线上商城,线上商城,2025-12-07,26.7元/斤,true
SL1108,P1108,物美超市,北京丰台店,北京丰台店地址,2025-12-05,29.2元/斤,true
SL1109,P1109,天猫超市,线上商城,线上商城,2025-11-20,31.3元/斤,true
SL1110,P1110,天猫超市,线上商城,线上商城,2025-11-12,22.8元/斤,true
SL1111,P1111,物美超市,北京海淀店,北京海淀店地址,2025-08-21,45.2元/斤,true
SL1112,P1112,京东自营,线上商城,线上商城,2025-08-27,46.0元/斤,true
SL1113,P1113,物美超市,北京丰台店,北京丰台店地址,2025-11-25,33.5元/斤,true
SL1114,P1114,盒马鲜生,上海浦东店,上海浦东店地址,2025-10-22,18.2元/斤,true
SL1115,P1115,京东自营,线上商城,线上商城,2025-09-07,42.2元/斤,true
SL1116,P1116,永辉超市,西安高新店,西安高新店地址,2025-12-27,13.2元/斤,true
SL1117,P1117,天猫超市,线上商城,线上商城,2025-08-08,15.8元/斤,true
SL1118,P1118,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-11-28,8.8元/斤,true
SL1119,P1119,京东自营,线上商城,线上商城,2025-11-03,28.6元/斤,true
SL1120,P1120,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-08-11,11.7元/斤,true
SL1121,P1121,物美超市,北京丰台店,北京丰台店地址,2025-12-24,7.8元/斤,true
SL1122,P1122,京东自营,线上商城,线上商城,2025-10-01,28.0元/斤,true
SL1123,P1123,永辉超市,西安高新店,西安高新店地址,2025-12-15,20.5元/斤,true
SL1124,P1124,永辉超市,成都春熙店,成都春熙店地址,2025-12-09,17.6元/斤,true
SL1125,P1125,物美超市,天津南开店,天津南开店地址,2025-11-09,2.3元/斤,true
SL1126,P1126,物美超市,天津南开店,天津南开店地址,2025-10-08,22.9元/斤,true
SL1127,P1127,永辉超市,成都春熙店,成都春熙店地址,2025-11-28,13.9元/斤,true
SL1128,P1128,永辉超市,成都春熙店,成都春熙店地址,2025-09-05,21.9元/斤,true
SL1129,P1129,盒马鲜生,上海浦东店,上海浦东店地址,2025-12-09,29.3元/斤,true
SL1130,P1130,大润发,无锡店,无锡店地址,2025-08-18,45.6元/斤,true
SL1131,P1131,物美超市,北京丰台店,北京丰台店地址,2025-08-02,14.7元/斤,true
SL1132,P1132,物美超市,北京丰台店,北京丰台店地址,2025-12-21,24.5元/斤,true
SL1133,P1133,永辉超市,武汉光谷店,武汉光谷店地址,2025-09-04,29.5元/斤,true
SL1134,P1134,华润万家,深圳店,深圳店地址,2025-09-06,35.8元/斤,true
SL1135,P1135,物美超市,北京丰台店,北京丰台店地址,2025-10-22,42.3元/斤,true
SL1136,P1136,京东自营,线上商城,线上商城,2025-10-28,31.4元/斤,true
SL1137,P1137,天猫超市,线上商城,线上商城,2025-11-24,19.0元/斤,true
SL1138,P1138,大润发,苏州店,苏州店地址,2025-09-17,31.6元/斤,true
SL1139,P1139,大润发,无锡店,无锡店地址,2025-10-08,25.6元/斤,false
SL1140,P1140,大润发,杭州店,杭州店地址,2025-12-05,26.3元/斤,true
SL1141,P1141,永辉超市,武汉光谷店,武汉光谷店地址,2025-08-20,16.5元/斤,true
SL1142,P1142,物美超市,北京丰台店,北京丰台店地址,2025-11-18,5.0元/斤,true
SL1143,P1143,物美超市,天津南开店,天津南开店地址,2025-11-06,30.0元/斤,true
SL1144,P1144,物美超市,天津南开店,天津南开店地址,2025-12-23,32.0元/斤,true
SL1145,P1145,物美超市,北京丰台店,北京丰台店地址,2025-08-02,37.9元/斤,true
SL1146,P1146,天猫超市,线上商城,线上商城,2025-08-17,33.6元/斤,true
SL1147,P1147,永辉超市,西安高新店,西安高新店地址,2025-10-05,25.8元/斤,true
SL1148,P1148,大润发,无锡店,无锡店地址,2025-12-21,34.3元/斤,true
SL1149,P1149,物美超市,北京丰台店,北京丰台店地址,2025-12-13,19.0元/斤,true
SL1150,P1150,大润发,苏州店,苏州店地址,2025-09-24,21.1元/斤,true
SL1151,P1151,大润发,苏州店,苏州店地址,2025-08-13,45.9元/斤,true
SL1152,P1152,盒马鲜生,广州天河店,广州天河店地址,2025-11-20,29.2元/斤,true
SL1153,P1153,天猫超市,线上商城,线上商城,2025-08-21,9.6元/斤,true
SL1154,P1154,京东自营,线上商城,线上商城,2025-09-28,7.8元/斤,true
SL1155,P1155,京东自营,线上商城,线上商城,2025-11-24,49.4元/斤,true
SL1156,P1156,盒马鲜生,上海浦东店,上海浦东店地址,2025-11-11,31.1元/斤,true
SL1157,P1157,永辉超市,武汉光谷店,武汉光谷店地址,2025-10-05,31.5元/斤,true
SL1158,P1158,华润万家,广州店,广州店地址,2025-11-27,43.7元/斤,true
SL1159,P1159,天猫超市,线上商城,线上商城,2025-10-16,47.5元/斤,true
SL1160,P1160,大润发,苏州店,苏州店地址,2025-10-01,43.1元/斤,true
SL1161,P1161,物美超市,天津南开店,天津南开店地址,2025-09-04,15.7元/斤,true
SL1162,P1162,华润万家,广州店,广州店地址,2025-11-11,27.5元/斤,true
SL1163,P1163,盒马鲜生,深圳南山店,深圳南山店地址,2025-11-21,35.3元/斤,true
SL1164,P1164,物美超市,天津南开店,天津南开店地址,2025-10-15,25.7元/斤,true
SL1165,P1165,物美超市,北京丰台店,北京丰台店地址,2025-11-07,26.3元/斤,true
SL1166,P1166,华润万家,深圳店,深圳店地址,2025-08-14,28.1元/斤,true
SL1167,P1167,大润发,无锡店,无锡店地址,2025-09-13,3.8元/斤,true
SL1168,P1168,物美超市,北京丰台店,北京丰台店地址,2025-09-16,29.6元/斤,true
SL1169,P1169,盒马鲜生,深圳南山店,深圳南山店地址,2025-09-14,14.4元/斤,true
SL1170,P1170,物美超市,北京丰台店,北京丰台店地址,2025-11-05,44.4元/斤,true
SL1171,P1171,大润发,无锡店,无锡店地址,2025-12-10,24.6元/斤,true
SL1172,P1172,京东自营,线上商城,线上商城,2025-11-07,49.4元/斤,true
SL1173,P1173,大润发,苏州店,苏州店地址,2025-09-28,36.7元/斤,true
SL1174,P1174,京东自营,线上商城,线上商城,2025-12-11,19.5元/斤,true
SL1175,P1175,大润发,苏州店,苏州店地址,2025-10-08,37.7元/斤,true
SL1176,P1176,京东自营,线上商城,线上商城,2025-10-20,46.7元/斤,true
SL1177,P1177,盒马鲜生,广州天河店,广州天河店地址,2025-09-20,11.2元/斤,true
SL1178,P1178,物美超市,天津南开店,天津南开店地址,2025-11-22,8.4元/斤,true
SL1179,P1179,物美超市,天津南开店,天津南开店地址,2025-11-21,15.1元/斤,true
SL1180,P1180,盒马鲜生,广州天河店,广州天河店地址,2025-08-26,26.2元/斤,true
SL1181,P1181,京东自营,线上商城,线上商城,2025-10-19,49.9元/斤,true
SL1182,P1182,京东自营,线上商城,线上商城,2025-12-12,43.8元/斤,true
SL1183,P1183,大润发,无锡店,无锡店地址,2025-12-04,28.2元/斤,true
SL1184,P1184,大润发,苏州店,苏州店地址,2025-10-26,7.7元/斤,true
SL1185,P1185,京东自营,线上商城,线上商城,2025-12-24,16.1元/斤,true
SL1186,P1186,大润发,杭州店,杭州店地址,2025-10-18,17.7元/斤,true
SL1187,P1187,天猫超市,线上商城,线上商城,2025-11-08,42.0元/斤,true
SL1188,P1188,天猫超市,线上商城,线上商城,2025-12-19,6.5元/斤,true
SL1189,P1189,华润万家,东莞店,东莞店地址,2025-12-10,14.0元/斤,true
SL1190,P1190,京东自营,线上商城,线上商城,2025-11-01,24.8元/斤,true
SL1191,P1191,永辉超市,武汉光谷店,武汉光谷店地址,2025-09-14,15.0元/斤,true
SL1192,P1192,大润发,无锡店,无锡店地址,2025-12-19,21.0元/斤,true
SL1193,P1193,盒马鲜生,上海浦东店,上海浦东店地址,2025-12-18,45.4元/斤,true
SL1194,P1194,盒马鲜生,深圳南山店,深圳南山店地址,2025-08-10,5.2元/斤,true
SL1195,P1195,永辉超市,西安高新店,西安高新店地址,2025-10-25,16.9元/斤,true
SL1196,P1196,华润万家,广州店,广州店地址,2025-10-05,27.0元/斤,true
SL1197,P1197,华润万家,广州店,广州店地址,2025-09-10,7.5元/斤,true
SL1198,P1198,华润万家,东莞店,东莞店地址,2025-09-28,20.8元/斤,true
SL1199,P1199,天猫超市,线上商城,线上商城,2025-12-09,15.8元/斤,true
SL1200,P1200,盒马鲜生,北京朝阳店,北京朝阳店地址,2025-10-07,11.0元/斤,true
