record_id,product_id,company_name,vehicle_no,start_date,end_date,required_temp_range,qualified
TR0983,P0983,京东物流,京E40123,2025-08-03,2025-08-26,常温,true
TR0984,P0984,韵达快递,苏F56351,2025-09-22,2025-09-28,5-15℃,true
TR0985,P0985,中通快递,沪U61091,2025-11-24,2025-11-27,0-5℃,true
TR0986,P0986,中通快递,沪I99703,2025-11-03,2025-11-27,常温,true
TR0987,P0987,极兔速递,鄂P72921,2025-09-07,2025-09-28,5-15℃,true
TR0988,P0988,申通快递,闽J64721,2025-09-05,2025-09-27,5-15℃,true
TR0989,P0989,德邦物流,粤H50082,2025-10-08,2025-10-26,2-8℃,true
TR0990,P0990,圆通速递,浙V56378,2025-08-02,2025-08-26,5-15℃,true
TR0991,P0991,顺丰冷链物流,鲁P16138,2025-07-18,2025-07-26,0-5℃,true
TR0992,P0992,百世快递,川F96409,2025-07-07,2025-07-27,2-8℃,true
TR0993,P0993,顺丰冷链物流,鲁P42776,2025-09-04,2025-09-28,常温,true
TR0994,P0994,京东物流,京Y35080,2025-11-22,2025-11-26,0-5℃,true
TR0995,P0995,顺丰冷链物流,鲁F95330,2025-08-09,2025-08-26,常温,true
TR0996,P0996,中通快递,沪A15242,2025-07-18,2025-07-28,2-8℃,true
TR0997,P0997,韵达快递,苏A36641,2025-11-21,2025-11-28,2-8℃,true
TR0998,P0998,圆通速递,浙U20747,2025-11-25,2025-11-28,5-15℃,true
TR0999,P0999,中通快递,沪N90184,2025-10-23,2025-10-28,2-8℃,true
TR1000,P1000,百世快递,川D55278,2025-10-23,2025-10-26,5-15℃,true
TR1001,P1001,极兔速递,鄂P25076,2025-11-22,2025-11-27,常温,true
TR1002,P1002,德邦物流,粤G28067,2025-09-12,2025-09-27,0-4℃,true
TR1003,P1003,顺丰冷链物流,鲁W56829,2025-10-04,2025-10-26,5-15℃,true
TR1004,P1004,圆通速递,浙Y36434,2025-11-08,2025-11-26,2-8℃,true
TR1005,P1005,百世快递,川K55921,2025-10-21,2025-10-26,0-5℃,true
TR1006,P1006,韵达快递,苏J52283,2025-11-24,2025-11-26,5-15℃,true
TR1007,P1007,极兔速递,鄂K15550,2025-07-04,2025-07-28,2-8℃,false
TR1008,P1008,中通快递,沪S40741,2025-10-10,2025-10-28,常温,true
TR1009,P1009,极兔速递,鄂I37377,2025-07-14,2025-07-27,5-15℃,true
TR1010,P1010,圆通速递,浙Y73876,2025-11-22,2025-11-28,5-15℃,true
TR1011,P1011,德邦物流,粤D28408,2025-07-18,2025-07-28,常温,true
TR1012,P1012,韵达快递,苏A98213,2025-07-07,2025-07-26,0-5℃,true
TR1013,P1013,申通快递,闽H21376,2025-11-04,2025-11-28,0-5℃,true
TR1014,P1014,顺丰冷链物流,鲁T51377,2025-11-17,2025-11-27,2-8℃,true
TR1015,P1015,百世快递,川M72791,2025-07-12,2025-07-27,常温,true
TR1016,P1016,百世快递,川B88977,2025-08-14,2025-08-26,2-8℃,true
TR1017,P1017,百世快递,川L15140,2025-07-07,2025-07-28,0-5℃,true
TR1018,P1018,百世快递,川J49548,2025-07-21,2025-07-26,0-4℃,true
TR1019,P1019,申通快递,闽N86000,2025-09-22,2025-09-26,0-4℃,true
TR1020,P1020,申通快递,闽V40595,2025-07-06,2025-07-27,5-15℃,true
TR1021,P1021,中通快递,沪L79359,2025-09-01,2025-09-28,常温,true
TR1022,P1022,德邦物流,粤Q50813,2025-10-25,2025-10-28,常温,true
TR1023,P1023,中通快递,沪X26735,2025-11-02,2025-11-27,5-15℃,true
TR1024,P1024,京东物流,京T39408,2025-11-02,2025-11-26,0-5℃,true
TR1025,P1025,圆通速递,浙B82437,2025-11-14,2025-11-28,常温,true
TR1026,P1026,申通快递,闽S36984,2025-09-05,2025-09-26,常温,true
TR1027,P1027,申通快递,闽U57633,2025-07-25,2025-07-26,5-15℃,true
TR1028,P1028,圆通速递,浙V21530,2025-11-17,2025-11-26,0-5℃,true
TR1029,P1029,极兔速递,鄂G57870,2025-07-06,2025-07-27,0-5℃,true
TR1030,P1030,顺丰冷链物流,鲁R28437,2025-08-17,2025-08-28,0-4℃,true
TR1031,P1031,京东物流,京G63642,2025-09-08,2025-09-26,2-8℃,true
TR1032,P1032,德邦物流,粤N97969,2025-08-23,2025-08-27,常温,true
TR1033,P1033,申通快递,闽H43855,2025-11-01,2025-11-27,2-8℃,true
TR1034,P1034,韵达快递,苏O19099,2025-09-25,2025-09-27,2-8℃,true
TR1035,P1035,顺丰冷链物流,鲁X72166,2025-11-01,2025-11-27,5-15℃,true
TR1036,P1036,京东物流,京Y79277,2025-07-18,2025-07-27,常温,true
TR1037,P1037,百世快递,川M71052,2025-10-20,2025-10-27,2-8℃,true
TR1038,P1038,中通快递,沪Y52896,2025-10-20,2025-10-26,0-5℃,true
TR1039,P1039,京东物流,京G83396,2025-10-11,2025-10-28,0-4℃,true
TR1040,P1040,百世快递,川R58859,2025-08-09,2025-08-27,0-4℃,true
TR1041,P1041,申通快递,闽P53309,2025-09-24,2025-09-26,5-15℃,true
TR1042,P1042,顺丰冷链物流,鲁J43187,2025-09-20,2025-09-28,0-4℃,false
TR1043,P1043,圆通速递,浙T24030,2025-11-05,2025-11-26,0-5℃,true
TR1044,P1044,中通快递,沪J88151,2025-08-02,2025-08-27,0-5℃,true
TR1045,P1045,申通快递,闽E54837,2025-10-19,2025-10-26,0-5℃,true
TR1046,P1046,百世快递,川P75665,2025-10-13,2025-10-28,5-15℃,true
TR1047,P1047,百世快递,川F35070,2025-09-23,2025-09-26,2-8℃,true
TR1048,P1048,申通快递,闽U20702,2025-11-08,2025-11-26,5-15℃,true
TR1049,P1049,申通快递,闽L40289,2025-07-21,2025-07-28,常温,true
TR1050,P1050,极兔速递,鄂G40908,2025-08-25,2025-08-28,0-4℃,true
TR1051,P1051,百世快递,川T73577,2025-07-03,2025-07-26,5-15℃,true
TR1052,P1052,德邦物流,粤O57932,2025-07-08,2025-07-28,5-15℃,true
TR1053,P1053,德邦物流,粤S92457,2025-09-11,2025-09-26,0-4℃,true
TR1054,P1054,京东物流,京J51430,2025-09-10,2025-09-27,2-8℃,true
TR1055,P1055,申通快递,闽U95884,2025-08-20,2025-08-26,常温,true
TR1056,P1056,百世快递,川Y10059,2025-08-06,2025-08-27,5-15℃,true
TR1057,P1057,中通快递,沪U91477,2025-08-23,2025-08-28,常温,true
TR1058,P1058,德邦物流,粤U73319,2025-11-04,2025-11-26,2-8℃,true
TR1059,P1059,韵达快递,苏H81659,2025-10-05,2025-10-26,0-4℃,true
TR1060,P1060,百世快递,川Y77367,2025-09-16,2025-09-28,0-5℃,true
TR1061,P1061,中通快递,沪A60351,2025-10-14,2025-10-28,5-15℃,true
TR1062,P1062,德邦物流,粤D33352,2025-09-12,2025-09-26,0-5℃,true
TR1063,P1063,申通快递,闽W99621,2025-09-02,2025-09-26,2-8℃,true
TR1064,P1064,圆通速递,浙T32168,2025-09-25,2025-09-26,0-4℃,true
TR1065,P1065,百世快递,川S37059,2025-08-05,2025-08-26,0-4℃,true
TR1066,P1066,百世快递,川F93442,2025-07-11,2025-07-28,0-5℃,true
TR1067,P1067,韵达快递,苏P13132,2025-07-20,2025-07-27,5-15℃,true
TR1068,P1068,百世快递,川E52234,2025-10-13,2025-10-26,常温,true
TR1069,P1069,中通快递,沪I31601,2025-11-18,2025-11-28,5-15℃,true
TR1070,P1070,圆通速递,浙Q29808,2025-07-02,2025-07-27,5-15℃,true
TR1071,P1071,顺丰冷链物流,鲁B17633,2025-09-04,2025-09-26,0-4℃,true
TR1072,P1072,京东物流,京Z42496,2025-10-03,2025-10-28,0-5℃,true
TR1073,P1073,京东物流,京Z84636,2025-09-16,2025-09-27,常温,true
TR1074,P1074,德邦物流,粤R63310,2025-11-25,2025-11-28,常温,true
TR1075,P1075,百世快递,川C54213,2025-08-06,2025-08-26,5-15℃,true
TR1076,P1076,韵达快递,苏X32929,2025-10-14,2025-10-27,常温,true
TR1077,P1077,京东物流,京M12874,2025-10-13,2025-10-26,5-15℃,true
TR1078,P1078,申通快递,闽D99383,2025-11-17,2025-11-26,0-5℃,true
TR1079,P1079,中通快递,沪E31812,2025-10-17,2025-10-28,5-15℃,true
TR1080,P1080,德邦物流,粤W77123,2025-09-12,2025-09-27,常温,true
TR1081,P1081,顺丰冷链物流,鲁T31680,2025-07-01,2025-07-27,2-8℃,true
TR1082,P1082,德邦物流,粤Z57949,2025-11-08,2025-11-27,常温,true
TR1083,P1083,圆通速递,浙O62966,2025-09-14,2025-09-28,5-15℃,true
TR1084,P1084,百世快递,川N14728,2025-11-05,2025-11-26,2-8℃,true
TR1085,P1085,圆通速递,浙O97357,2025-10-18,2025-10-28,常温,true
TR1086,P1086,中通快递,沪H43573,2025-08-22,2025-08-28,常温,true
TR1087,P1087,德邦物流,粤G22017,2025-10-03,2025-10-27,常温,true
TR1088,P1088,京东物流,京T35831,2025-09-25,2025-09-27,0-5℃,true
TR1089,P1089,极兔速递,鄂V97557,2025-07-24,2025-07-28,2-8℃,true
TR1090,P1090,圆通速递,浙R92988,2025-07-23,2025-07-27,常温,true
TR1091,P1091,韵达快递,苏L43145,2025-08-06,2025-08-27,常温,true
TR1092,P1092,百世快递,川Q41395,2025-08-07,2025-08-28,0-5℃,true
TR1093,P1093,中通快递,沪I87655,2025-11-15,2025-11-28,5-15℃,true
TR1094,P1094,圆通速递,浙H81516,2025-10-10,2025-10-27,0-5℃,false
TR1095,P1095,圆通速递,浙D75625,2025-10-14,2025-10-26,0-5℃,true
TR1096,P1096,申通快递,闽T56301,2025-11-13,2025-11-27,0-5℃,true
TR1097,P1097,极兔速递,鄂Z41672,2025-10-21,2025-10-27,2-8℃,true
TR1098,P1098,极兔速递,鄂C77489,2025-09-14,2025-09-28,0-5℃,true
TR1099,P1099,顺丰冷链物流,鲁F15050,2025-07-17,2025-07-27,2-8℃,true
TR1100,P1100,中通快递,沪C60526,2025-10-10,2025-10-26,0-5℃,true
TR1101,P1101,中通快递,沪L67270,2025-08-11,2025-08-27,0-5℃,true
TR1102,P1102,德邦物流,粤G30615,2025-10-02,2025-10-26,常温,true
TR1103,P1103,极兔速递,鄂M83333,2025-07-04,2025-07-27,2-8℃,true
TR1104,P1104,申通快递,闽A54547,2025-11-15,2025-11-27,0-4℃,true
TR1105,P1105,圆通速递,浙W31136,2025-11-15,2025-11-26,2-8℃,true
TR1106,P1106,极兔速递,鄂Q98837,2025-08-21,2025-08-28,2-8℃,true
TR1107,P1107,德邦物流,粤K35416,2025-10-12,2025-10-26,0-5℃,true
TR1108,P1108,韵达快递,苏F60299,2025-09-11,2025-09-27,5-15℃,true
TR1109,P1109,德邦物流,粤Y38977,2025-10-25,2025-10-27,0-5℃,true
TR1110,P1110,顺丰冷链物流,鲁F99015,2025-07-07,2025-07-27,2-8℃,true
TR1111,P1111,圆通速递,浙A57559,2025-11-14,2025-11-27,5-15℃,true
TR1112,P1112,德邦物流,粤B74738,2025-07-19,2025-07-28,常温,true
TR1113,P1113,极兔速递,鄂L80673,2025-11-16,2025-11-26,0-5℃,true
TR1114,P1114,圆通速递,浙G93366,2025-10-23,2025-10-27,0-4℃,true
TR1115,P1115,京东物流,京D15356,2025-07-24,2025-07-26,5-15℃,true
TR1116,P1116,申通快递,闽R58993,2025-10-22,2025-10-27,常温,true
TR1117,P1117,圆通速递,浙E41966,2025-07-25,2025-07-28,5-15℃,true
TR1118,P1118,京东物流,京W48161,2025-07-14,2025-07-26,2-8℃,true
TR1119,P1119,中通快递,沪C15749,2025-07-07,2025-07-26,0-5℃,true
TR1120,P1120,极兔速递,鄂H50492,2025-11-05,2025-11-26,2-8℃,true
TR1121,P1121,圆通速递,浙M83308,2025-07-07,2025-07-26,常温,true
TR1122,P1122,韵达快递,苏F57449,2025-07-19,2025-07-26,5-15℃,true
TR1123,P1123,德邦物流,粤O71601,2025-09-09,2025-09-26,2-8℃,true
TR1124,P1124,顺丰冷链物流,鲁F65855,2025-09-06,2025-09-28,2-8℃,true
TR1125,P1125,京东物流,京R53301,2025-09-20,2025-09-26,2-8℃,true
TR1126,P1126,顺丰冷链物流,鲁O10448,2025-07-10,2025-07-27,5-15℃,true
TR1127,P1127,中通快递,沪Q93227,2025-10-13,2025-10-28,常温,true
TR1128,P1128,德邦物流,粤C66703,2025-07-02,2025-07-28,0-4℃,true
TR1129,P1129,中通快递,沪V79658,2025-08-12,2025-08-28,2-8℃,true
TR1130,P1130,圆通速递,浙M34476,2025-09-19,2025-09-26,常温,true
TR1131,P1131,京东物流,京A85646,2025-09-22,2025-09-26,5-15℃,true
TR1132,P1132,中通快递,沪U50830,2025-11-23,2025-11-26,0-4℃,true
TR1133,P1133,韵达快递,苏N10969,2025-09-24,2025-09-27,常温,true
TR1134,P1134,中通快递,沪C51073,2025-10-23,2025-10-28,0-5℃,true
TR1135,P1135,顺丰冷链物流,鲁T65613,2025-08-13,2025-08-26,0-5℃,true
TR1136,P1136,顺丰冷链物流,鲁S34109,2025-07-03,2025-07-27,2-8℃,true
TR1137,P1137,顺丰冷链物流,鲁W96629,2025-10-08,2025-10-28,常温,true
TR1138,P1138,德邦物流,粤B83038,2025-07-11,2025-07-27,0-5℃,false
TR1139,P1139,极兔速递,鄂P47984,2025-08-12,2025-08-28,2-8℃,true
TR1140,P1140,圆通速递,浙C82152,2025-07-20,2025-07-26,常温,true
TR1141,P1141,申通快递,闽C16667,2025-09-20,2025-09-28,2-8℃,true
TR1142,P1142,顺丰冷链物流,鲁E86564,2025-10-07,2025-10-27,2-8℃,true
TR1143,P1143,圆通速递,浙W49941,2025-07-14,2025-07-27,2-8℃,true
TR1144,P1144,顺丰冷链物流,鲁H35226,2025-10-07,2025-10-26,常温,true
TR1145,P1145,百世快递,川V59075,2025-08-07,2025-08-26,2-8℃,true
TR1146,P1146,百世快递,川J85125,2025-10-14,2025-10-28,常温,true
TR1147,P1147,极兔速递,鄂V57763,2025-10-01,2025-10-26,常温,true
TR1148,P1148,中通快递,沪P42660,2025-10-07,2025-10-27,常温,true
TR1149,P1149,申通快递,闽U30460,2025-08-24,2025-08-27,5-15℃,true
TR1150,P1150,京东物流,京F74059,2025-09-08,2025-09-26,0-4℃,true
TR1151,P1151,韵达快递,苏D92814,2025-11-11,2025-11-26,2-8℃,true
TR1152,P1152,中通快递,沪V41619,2025-07-17,2025-07-27,常温,true
TR1153,P1153,中通快递,沪E41168,2025-11-18,2025-11-28,0-5℃,true
TR1154,P1154,圆通速递,浙Q59257,2025-07-20,2025-07-28,常温,true
TR1155,P1155,极兔速递,鄂U78080,2025-10-05,2025-10-28,0-4℃,true
TR1156,P1156,京东物流,京G48242,2025-10-04,2025-10-26,5-15℃,true
TR1157,P1157,德邦物流,粤Y13441,2025-11-13,2025-11-28,常温,true
TR1158,P1158,顺丰冷链物流,鲁B16950,2025-08-10,2025-08-26,0-5℃,true
TR1159,P1159,申通快递,闽O23371,2025-09-11,2025-09-28,0-4℃,true
TR1160,P1160,德邦物流,粤K13627,2025-11-20,2025-11-26,0-5℃,false
TR1161,P1161,圆通速递,浙T18467,2025-07-12,2025-07-27,0-4℃,true
TR1162,P1162,百世快递,川B79225,2025-10-09,2025-10-28,0-5℃,true
TR1163,P1163,圆通速递,浙I82745,2025-10-20,2025-10-28,5-15℃,true
TR1164,P1164,圆通速递,浙X28913,2025-11-04,2025-11-28,5-15℃,true
TR1165,P1165,京东物流,京W67639,2025-11-17,2025-11-27,5-15℃,true
TR1166,P1166,百世快递,川C50457,2025-08-20,2025-08-28,2-8℃,true
TR1167,P1167,圆通速递,浙A62969,2025-10-15,2025-10-27,0-4℃,true
TR1168,P1168,顺丰冷链物流,鲁F35812,2025-09-15,2025-09-26,常温,true
TR1169,P1169,中通快递,沪Q86675,2025-09-22,2025-09-27,5-15℃,true
TR1170,P1170,德邦物流,粤G98560,2025-07-01,2025-07-26,0-5℃,true
TR1171,P1171,中通快递,沪H11171,2025-07-21,2025-07-27,0-4℃,true
TR1172,P1172,极兔速递,鄂X65870,2025-10-08,2025-10-28,2-8℃,true
TR1173,P1173,申通快递,闽V61550,2025-07-13,2025-07-28,0-4℃,true
TR1174,P1174,顺丰冷链物流,鲁G21678,2025-11-19,2025-11-26,0-4℃,true
TR1175,P1175,德邦物流,粤N84178,2025-08-23,2025-08-26,0-5℃,true
TR1176,P1176,极兔速递,鄂O50279,2025-07-18,2025-07-26,0-4℃,true
TR1177,P1177,圆通速递,浙I86606,2025-08-24,2025-08-28,2-8℃,true
TR1178,P1178,极兔速递,鄂E86633,2025-08-17,2025-08-26,0-4℃,true
TR1179,P1179,德邦物流,粤O50327,2025-09-18,2025-09-26,5-15℃,true
TR1180,P1180,顺丰冷链物流,鲁M79961,2025-10-17,2025-10-28,5-15℃,true
TR1181,P1181,百世快递,川S88884,2025-08-09,2025-08-26,0-4℃,true
TR1182,P1182,圆通速递,浙R94841,2025-09-21,2025-09-28,常温,true
TR1183,P1183,百世快递,川A88424,2025-11-11,2025-11-27,0-5℃,true
TR1184,P1184,顺丰冷链物流,鲁U15840,2025-07-14,2025-07-28,0-5℃,true
TR1185,P1185,韵达快递,苏N47072,2025-10-20,2025-10-28,常温,true
TR1186,P1186,圆通速递,浙U88088,2025-10-08,2025-10-26,常温,true
TR1187,P1187,极兔速递,鄂H78603,2025-08-15,2025-08-28,0-5℃,true
TR1188,P1188,京东物流,京X62294,2025-07-22,2025-07-27,2-8℃,true
TR1189,P1189,京东物流,京T13714,2025-09-15,2025-09-28,常温,true
TR1190,P1190,极兔速递,鄂A69776,2025-10-22,2025-10-28,0-5℃,true
TR1191,P1191,顺丰冷链物流,鲁L25145,2025-08-23,2025-08-28,0-4℃,true
TR1192,P1192,圆通速递,浙T65535,2025-07-11,2025-07-27,常温,true
TR1193,P1193,申通快递,闽V62168,2025-11-02,2025-11-26,常温,true
TR1194,P1194,京东物流,京P44727,2025-10-09,2025-10-27,0-4℃,true
TR1195,P1195,京东物流,京S47231,2025-10-13,2025-10-26,常温,false
TR1196,P1196,韵达快递,苏Q38350,2025-08-24,2025-08-26,0-4℃,true
TR1197,P1197,韵达快递,苏Z22944,2025-10-07,2025-10-26,0-4℃,true
TR1198,P1198,圆通速递,浙S58002,2025-10-07,2025-10-28,5-15℃,true
TR1199,P1199,顺丰冷链物流,鲁U23559,2025-08-03,2025-08-26,5-15℃,true
TR1200,P1200,极兔速递,鄂N29658,2025-11-10,2025-11-26,常温,true
