record_id,product_id,farm_name,farm_location,start_date,end_date,soil_ph,temperature_range,humidity_range,qualified
PL0695,P0695,内蒙古土豆农场,内蒙古乌兰察布,2025-01-25,2025-03-20,7.4,12-28℃,51-90%,true
PL0696,P0696,黑龙江五常米业,黑龙江省五常市,2025-01-04,2025-05-06,5.7,20-34℃,60-76%,false
PL0697,P0697,内蒙古土豆农场,内蒙古乌兰察布,2025-06-01,2025-09-20,6.2,12-25℃,61-78%,true
PL0698,P0698,湖北武汉农业园,湖北省武汉市,2025-01-25,2025-05-06,5.7,13-34℃,53-74%,true
PL0699,P0699,黑龙江五常米业,黑龙江省五常市,2025-03-22,2025-08-09,6.4,18-30℃,65-74%,true
PL0700,P0700,湖北武汉农业园,湖北省武汉市,2025-01-13,2025-05-01,6.7,20-27℃,63-85%,true
PL0701,P0701,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-12,2025-10-04,6.6,10-29℃,61-70%,true
PL0702,P0702,四川成都蔬菜基地,四川省成都市,2025-05-21,2025-09-15,7.1,12-26℃,57-81%,true
PL0703,P0703,广西百色芒果园,广西百色市,2025-02-24,2025-07-02,5.5,18-31℃,63-77%,true
PL0704,P0704,山东寿光绿色农场,山东省寿光市,2025-06-10,2025-11-05,5.9,18-27℃,58-77%,true
PL0705,P0705,浙江杭州茶园,浙江省杭州市,2025-04-01,2025-09-25,6.1,18-32℃,53-89%,false
PL0706,P0706,山东潍坊蔬菜园,山东省潍坊市,2025-06-21,2025-08-09,5.9,17-26℃,53-89%,true
PL0707,P0707,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-05,2025-08-05,7.0,11-30℃,61-85%,true
PL0708,P0708,河南周口种植基地,河南省周口市,2025-04-24,2025-07-23,6.8,13-27℃,51-78%,true
PL0709,P0709,河南周口种植基地,河南省周口市,2025-04-06,2025-08-27,6.6,13-29℃,56-84%,true
PL0710,P0710,辽宁丹东草莓园,辽宁省丹东市,2025-02-28,2025-05-10,6.1,13-33℃,58-79%,true
PL0711,P0711,四川成都蔬菜基地,四川省成都市,2025-06-26,2025-08-16,6.8,20-27℃,60-73%,true
PL0712,P0712,河南周口种植基地,河南省周口市,2025-04-14,2025-09-16,5.9,19-34℃,58-89%,true
PL0713,P0713,云南昆明花卉基地,云南省昆明市,2025-06-12,2025-11-12,6.6,19-30℃,51-79%,true
PL0714,P0714,四川成都蔬菜基地,四川省成都市,2025-04-17,2025-08-17,6.4,16-35℃,55-76%,true
PL0715,P0715,山东寿光绿色农场,山东省寿光市,2025-05-27,2025-07-04,7.2,16-29℃,59-86%,true
PL0716,P0716,内蒙古土豆农场,内蒙古乌兰察布,2025-05-13,2025-07-22,6.8,10-33℃,51-83%,true
PL0717,P0717,黑龙江五常米业,黑龙江省五常市,2025-04-28,2025-09-25,6.1,19-30℃,54-82%,true
PL0718,P0718,云南昆明花卉基地,云南省昆明市,2025-04-02,2025-07-02,6.4,18-33℃,55-90%,true
PL0719,P0719,浙江杭州茶园,浙江省杭州市,2025-02-04,2025-05-09,5.7,19-31℃,63-72%,true
PL0720,P0720,浙江杭州茶园,浙江省杭州市,2025-04-04,2025-08-17,6.7,17-34℃,54-82%,true
PL0721,P0721,云南昆明花卉基地,云南省昆明市,2025-03-03,2025-08-10,6.9,20-28℃,51-80%,true
PL0722,P0722,陕西洛川苹果基地,陕西省洛川县,2025-01-05,2025-03-28,5.5,12-30℃,64-70%,true
PL0723,P0723,黑龙江五常米业,黑龙江省五常市,2025-03-01,2025-08-14,6.7,16-33℃,61-73%,true
PL0724,P0724,四川成都蔬菜基地,四川省成都市,2025-02-07,2025-06-24,7.2,20-31℃,65-88%,true
PL0725,P0725,江西赣南脐橙园,江西省赣州市,2025-02-03,2025-05-21,5.6,11-27℃,56-70%,true
PL0726,P0726,云南昆明花卉基地,云南省昆明市,2025-01-12,2025-03-12,7.5,15-29℃,61-79%,true
PL0727,P0727,辽宁丹东草莓园,辽宁省丹东市,2025-04-15,2025-06-27,5.6,16-30℃,61-80%,true
PL0728,P0728,广西百色芒果园,广西百色市,2025-02-06,2025-04-04,6.8,13-30℃,50-79%,true
PL0729,P0729,河北廊坊蔬菜基地,河北省廊坊市,2025-06-18,2025-10-05,7.2,14-27℃,58-82%,true
PL0730,P0730,山东潍坊蔬菜园,山东省潍坊市,2025-05-10,2025-07-19,5.7,20-31℃,58-70%,true
PL0731,P0731,河南周口种植基地,河南省周口市,2025-02-20,2025-05-01,6.0,10-33℃,50-76%,true
PL0732,P0732,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-01-22,2025-05-08,6.2,19-33℃,64-88%,true
PL0733,P0733,黑龙江五常米业,黑龙江省五常市,2025-05-07,2025-08-07,6.3,12-33℃,63-73%,true
PL0734,P0734,辽宁丹东草莓园,辽宁省丹东市,2025-01-19,2025-03-24,7.0,11-34℃,62-77%,true
PL0735,P0735,浙江杭州茶园,浙江省杭州市,2025-03-12,2025-07-18,6.5,15-32℃,53-84%,true
PL0736,P0736,云南昆明花卉基地,云南省昆明市,2025-05-11,2025-09-21,6.3,17-28℃,50-85%,true
PL0737,P0737,湖北武汉农业园,湖北省武汉市,2025-03-06,2025-08-22,6.2,16-32℃,52-84%,true
PL0738,P0738,四川成都蔬菜基地,四川省成都市,2025-04-21,2025-09-01,6.9,18-32℃,60-87%,true
PL0739,P0739,山东寿光绿色农场,山东省寿光市,2025-03-22,2025-07-20,6.0,17-35℃,62-74%,true
PL0740,P0740,河北廊坊蔬菜基地,河北省廊坊市,2025-06-17,2025-10-01,5.8,16-33℃,63-87%,true
PL0741,P0741,内蒙古土豆农场,内蒙古乌兰察布,2025-01-25,2025-06-21,5.7,18-28℃,60-70%,true
PL0742,P0742,山东寿光绿色农场,山东省寿光市,2025-04-09,2025-09-23,7.2,16-29℃,61-75%,true
PL0743,P0743,湖北武汉农业园,湖北省武汉市,2025-01-28,2025-03-05,6.0,20-31℃,50-80%,true
PL0744,P0744,内蒙古土豆农场,内蒙古乌兰察布,2025-02-10,2025-06-19,7.3,14-34℃,58-76%,true
PL0745,P0745,山东寿光绿色农场,山东省寿光市,2025-02-17,2025-04-02,7.5,20-34℃,55-77%,true
PL0746,P0746,浙江杭州茶园,浙江省杭州市,2025-06-26,2025-08-20,5.7,13-30℃,64-74%,true
PL0747,P0747,河南周口种植基地,河南省周口市,2025-03-14,2025-06-19,7.3,16-34℃,60-80%,true
PL0748,P0748,广西百色芒果园,广西百色市,2025-04-01,2025-07-11,7.3,14-32℃,60-89%,true
PL0749,P0749,云南昆明花卉基地,云南省昆明市,2025-03-13,2025-08-07,7.1,19-29℃,58-89%,true
PL0750,P0750,广西百色芒果园,广西百色市,2025-06-25,2025-08-07,5.7,11-29℃,57-85%,true
PL0751,P0751,河北廊坊蔬菜基地,河北省廊坊市,2025-01-06,2025-06-05,6.1,10-28℃,56-86%,true
PL0752,P0752,河南周口种植基地,河南省周口市,2025-06-10,2025-10-23,5.8,14-35℃,61-89%,true
PL0753,P0753,黑龙江五常米业,黑龙江省五常市,2025-02-11,2025-07-28,6.4,10-28℃,54-90%,true
PL0754,P0754,浙江杭州茶园,浙江省杭州市,2025-02-04,2025-06-16,5.9,11-27℃,55-77%,true
PL0755,P0755,河南周口种植基地,河南省周口市,2025-04-11,2025-08-13,5.7,19-27℃,53-81%,true
PL0756,P0756,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-20,2025-08-23,6.7,15-32℃,64-73%,true
PL0757,P0757,山东寿光绿色农场,山东省寿光市,2025-01-21,2025-04-16,5.6,20-31℃,55-85%,true
PL0758,P0758,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-16,2025-09-17,6.7,12-30℃,63-76%,true
PL0759,P0759,云南昆明花卉基地,云南省昆明市,2025-05-05,2025-09-07,6.4,15-25℃,64-81%,true
PL0760,P0760,云南昆明花卉基地,云南省昆明市,2025-03-06,2025-06-14,6.0,16-29℃,59-86%,true
PL0761,P0761,浙江杭州茶园,浙江省杭州市,2025-01-04,2025-03-20,7.2,14-34℃,56-85%,true
PL0762,P0762,山东潍坊蔬菜园,山东省潍坊市,2025-02-03,2025-06-10,6.0,11-27℃,55-73%,true
PL0763,P0763,辽宁丹东草莓园,辽宁省丹东市,2025-04-12,2025-08-07,5.6,19-27℃,64-78%,true
PL0764,P0764,浙江杭州茶园,浙江省杭州市,2025-06-27,2025-09-05,6.7,11-26℃,53-71%,true
PL0765,P0765,陕西洛川苹果基地,陕西省洛川县,2025-06-13,2025-11-08,6.1,11-25℃,63-80%,true
PL0766,P0766,山东寿光绿色农场,山东省寿光市,2025-02-25,2025-05-19,6.3,12-28℃,61-85%,true
PL0767,P0767,河南周口种植基地,河南省周口市,2025-06-07,2025-10-22,6.1,14-29℃,62-72%,true
PL0768,P0768,四川成都蔬菜基地,四川省成都市,2025-02-02,2025-07-16,7.4,11-27℃,62-76%,true
PL0769,P0769,湖北武汉农业园,湖北省武汉市,2025-06-05,2025-10-10,6.2,14-28℃,61-79%,true
PL0770,P0770,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-10,2025-11-24,6.1,17-28℃,57-85%,true
PL0771,P0771,浙江杭州茶园,浙江省杭州市,2025-04-18,2025-09-26,5.5,19-26℃,55-80%,true
PL0772,P0772,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-01-14,2025-06-01,5.5,16-30℃,60-76%,true
PL0773,P0773,辽宁丹东草莓园,辽宁省丹东市,2025-06-06,2025-11-21,7.3,17-33℃,59-73%,true
PL0774,P0774,湖北武汉农业园,湖北省武汉市,2025-05-02,2025-07-20,6.6,15-30℃,54-74%,true
PL0775,P0775,陕西洛川苹果基地,陕西省洛川县,2025-03-19,2025-07-18,5.6,13-34℃,55-72%,true
PL0776,P0776,四川成都蔬菜基地,四川省成都市,2025-02-13,2025-05-10,5.7,11-28℃,61-74%,true
PL0777,P0777,四川成都蔬菜基地,四川省成都市,2025-05-17,2025-10-13,7.0,13-29℃,58-87%,true
PL0778,P0778,湖北武汉农业园,湖北省武汉市,2025-04-26,2025-07-26,7.1,18-33℃,60-89%,true
PL0779,P0779,陕西洛川苹果基地,陕西省洛川县,2025-02-23,2025-06-09,6.0,10-29℃,64-90%,true
PL0780,P0780,河南周口种植基地,河南省周口市,2025-05-03,2025-07-02,6.6,17-32℃,55-73%,true
PL0781,P0781,山东寿光绿色农场,山东省寿光市,2025-06-25,2025-09-25,7.4,19-28℃,53-81%,true
PL0782,P0782,辽宁丹东草莓园,辽宁省丹东市,2025-04-16,2025-08-18,6.3,14-29℃,58-83%,true
PL0783,P0783,江西赣南脐橙园,江西省赣州市,2025-06-16,2025-11-23,5.8,19-34℃,51-77%,true
PL0784,P0784,山东寿光绿色农场,山东省寿光市,2025-01-08,2025-06-02,7.1,11-27℃,60-90%,true
PL0785,P0785,内蒙古土豆农场,内蒙古乌兰察布,2025-03-25,2025-07-01,5.9,16-26℃,55-71%,true
PL0786,P0786,黑龙江五常米业,黑龙江省五常市,2025-03-16,2025-05-09,7.0,16-35℃,61-76%,true
PL0787,P0787,黑龙江五常米业,黑龙江省五常市,2025-02-23,2025-07-09,6.0,20-33℃,50-90%,true
PL0788,P0788,云南昆明花卉基地,云南省昆明市,2025-05-18,2025-10-15,5.7,20-30℃,51-84%,true
PL0789,P0789,陕西洛川苹果基地,陕西省洛川县,2025-06-25,2025-11-15,7.3,13-30℃,64-73%,true
PL0790,P0790,山东潍坊蔬菜园,山东省潍坊市,2025-01-05,2025-03-01,7.0,14-33℃,58-81%,true
PL0791,P0791,江西赣南脐橙园,江西省赣州市,2025-05-11,2025-07-25,5.8,12-31℃,65-74%,true
PL0792,P0792,江西赣南脐橙园,江西省赣州市,2025-03-01,2025-07-05,5.8,10-33℃,59-79%,true
PL0793,P0793,内蒙古土豆农场,内蒙古乌兰察布,2025-01-24,2025-03-02,7.4,14-33℃,65-81%,true
PL0794,P0794,山东潍坊蔬菜园,山东省潍坊市,2025-05-04,2025-08-10,6.0,16-25℃,58-70%,true
PL0795,P0795,河北廊坊蔬菜基地,河北省廊坊市,2025-06-18,2025-09-19,6.5,11-33℃,62-79%,true
PL0796,P0796,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-05-12,2025-09-06,7.2,14-29℃,65-81%,true
PL0797,P0797,河北廊坊蔬菜基地,河北省廊坊市,2025-03-16,2025-08-09,5.7,10-26℃,52-73%,true
PL0798,P0798,山东潍坊蔬菜园,山东省潍坊市,2025-04-20,2025-08-03,7.5,20-33℃,61-86%,true
PL0799,P0799,河南周口种植基地,河南省周口市,2025-05-10,2025-10-15,6.6,16-31℃,59-89%,true
PL0800,P0800,陕西洛川苹果基地,陕西省洛川县,2025-06-16,2025-10-11,5.6,15-35℃,55-73%,true
PL0801,P0801,陕西洛川苹果基地,陕西省洛川县,2025-04-19,2025-07-27,6.7,19-28℃,57-80%,true
PL0802,P0802,广西百色芒果园,广西百色市,2025-02-04,2025-06-25,6.9,16-26℃,65-82%,true
PL0803,P0803,河南周口种植基地,河南省周口市,2025-01-13,2025-04-06,6.2,19-35℃,58-87%,true
PL0804,P0804,黑龙江五常米业,黑龙江省五常市,2025-03-16,2025-08-24,6.0,16-25℃,55-76%,true
PL0805,P0805,四川成都蔬菜基地,四川省成都市,2025-03-28,2025-06-07,6.2,19-29℃,51-76%,true
PL0806,P0806,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-04-23,2025-07-16,6.4,14-31℃,59-78%,true
PL0807,P0807,山东寿光绿色农场,山东省寿光市,2025-04-04,2025-06-17,5.9,20-26℃,50-90%,true
PL0808,P0808,浙江杭州茶园,浙江省杭州市,2025-04-20,2025-09-23,7.1,13-32℃,60-72%,true
PL0809,P0809,云南昆明花卉基地,云南省昆明市,2025-02-27,2025-07-05,6.5,13-34℃,52-85%,true
PL0810,P0810,河南周口种植基地,河南省周口市,2025-06-15,2025-08-12,6.4,20-31℃,53-71%,true
PL0811,P0811,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-13,2025-10-03,7.0,10-32℃,64-74%,true
PL0812,P0812,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-02-08,2025-07-17,7.1,11-28℃,59-88%,true
PL0813,P0813,陕西洛川苹果基地,陕西省洛川县,2025-05-19,2025-08-12,5.7,11-25℃,50-76%,true
PL0814,P0814,内蒙古土豆农场,内蒙古乌兰察布,2025-04-10,2025-06-05,6.5,11-26℃,51-73%,true
PL0815,P0815,湖北武汉农业园,湖北省武汉市,2025-01-22,2025-03-12,5.7,16-27℃,54-77%,true
PL0816,P0816,山东寿光绿色农场,山东省寿光市,2025-03-07,2025-08-27,7.4,12-31℃,55-86%,true
PL0817,P0817,广西百色芒果园,广西百色市,2025-03-11,2025-05-12,6.2,15-35℃,60-73%,true
PL0818,P0818,云南昆明花卉基地,云南省昆明市,2025-06-02,2025-11-02,7.2,14-25℃,62-73%,true
PL0819,P0819,辽宁丹东草莓园,辽宁省丹东市,2025-04-03,2025-07-28,6.0,20-32℃,61-73%,true
PL0820,P0820,山东潍坊蔬菜园,山东省潍坊市,2025-01-05,2025-04-17,7.2,15-35℃,59-74%,true
PL0821,P0821,四川成都蔬菜基地,四川省成都市,2025-02-08,2025-04-20,7.2,13-35℃,57-90%,true
PL0822,P0822,江西赣南脐橙园,江西省赣州市,2025-05-07,2025-09-13,6.2,17-33℃,62-87%,true
PL0823,P0823,广西百色芒果园,广西百色市,2025-02-27,2025-06-10,5.8,14-35℃,60-82%,false
PL0824,P0824,山东寿光绿色农场,山东省寿光市,2025-04-11,2025-09-13,6.8,11-26℃,62-76%,true
PL0825,P0825,内蒙古土豆农场,内蒙古乌兰察布,2025-03-15,2025-07-02,6.0,12-26℃,58-82%,true
PL0826,P0826,四川成都蔬菜基地,四川省成都市,2025-01-08,2025-05-13,5.9,11-33℃,55-77%,true
PL0827,P0827,河北廊坊蔬菜基地,河北省廊坊市,2025-03-03,2025-06-22,5.6,19-35℃,52-81%,true
PL0828,P0828,四川成都蔬菜基地,四川省成都市,2025-01-04,2025-05-12,7.0,18-35℃,51-81%,true
PL0829,P0829,山东潍坊蔬菜园,山东省潍坊市,2025-06-28,2025-08-26,6.8,12-25℃,55-86%,true
PL0830,P0830,黑龙江五常米业,黑龙江省五常市,2025-06-27,2025-08-12,7.0,20-32℃,65-75%,true
PL0831,P0831,云南昆明花卉基地,云南省昆明市,2025-02-14,2025-07-28,5.9,15-35℃,63-85%,true
PL0832,P0832,江西赣南脐橙园,江西省赣州市,2025-06-25,2025-09-05,7.3,17-26℃,64-89%,true
PL0833,P0833,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-02,2025-07-05,6.3,19-35℃,50-72%,true
PL0834,P0834,四川成都蔬菜基地,四川省成都市,2025-02-10,2025-06-09,6.3,12-35℃,65-87%,true
PL0835,P0835,广西百色芒果园,广西百色市,2025-04-05,2025-06-07,6.5,18-34℃,58-89%,true
PL0836,P0836,四川成都蔬菜基地,四川省成都市,2025-04-14,2025-06-20,6.0,15-30℃,56-78%,true
PL0837,P0837,黑龙江五常米业,黑龙江省五常市,2025-02-05,2025-07-21,5.5,14-31℃,63-72%,true
PL0838,P0838,黑龙江五常米业,黑龙江省五常市,2025-06-25,2025-10-03,5.6,14-32℃,58-75%,true
PL0839,P0839,河北廊坊蔬菜基地,河北省廊坊市,2025-05-26,2025-07-28,6.4,15-34℃,56-78%,true
PL0840,P0840,湖北武汉农业园,湖北省武汉市,2025-04-21,2025-06-22,7.4,20-32℃,62-74%,true
PL0841,P0841,河北廊坊蔬菜基地,河北省廊坊市,2025-04-12,2025-07-24,5.5,20-35℃,63-83%,true
PL0842,P0842,黑龙江五常米业,黑龙江省五常市,2025-03-04,2025-08-04,6.4,16-26℃,54-77%,true
PL0843,P0843,内蒙古土豆农场,内蒙古乌兰察布,2025-02-26,2025-04-18,7.2,14-27℃,51-87%,true
PL0844,P0844,江西赣南脐橙园,江西省赣州市,2025-02-16,2025-05-26,6.6,10-29℃,55-86%,true
PL0845,P0845,四川成都蔬菜基地,四川省成都市,2025-02-12,2025-05-05,5.7,16-27℃,56-85%,true
PL0846,P0846,山东潍坊蔬菜园,山东省潍坊市,2025-04-10,2025-06-14,6.6,16-30℃,59-89%,true
PL0847,P0847,陕西洛川苹果基地,陕西省洛川县,2025-04-10,2025-07-21,7.0,10-26℃,55-73%,true
PL0848,P0848,湖北武汉农业园,湖北省武汉市,2025-05-02,2025-08-25,6.4,14-31℃,55-73%,true
PL0849,P0849,辽宁丹东草莓园,辽宁省丹东市,2025-05-08,2025-10-03,5.6,11-29℃,63-78%,true
PL0850,P0850,河北廊坊蔬菜基地,河北省廊坊市,2025-05-06,2025-08-01,7.5,11-28℃,64-89%,true
PL0851,P0851,陕西洛川苹果基地,陕西省洛川县,2025-02-09,2025-05-02,7.3,17-35℃,56-90%,true
PL0852,P0852,江西赣南脐橙园,江西省赣州市,2025-06-18,2025-10-14,7.1,18-29℃,50-84%,false
PL0853,P0853,河北廊坊蔬菜基地,河北省廊坊市,2025-04-24,2025-09-13,6.5,16-31℃,54-76%,true
PL0854,P0854,河南周口种植基地,河南省周口市,2025-05-16,2025-07-07,6.7,20-34℃,62-79%,true
PL0855,P0855,湖北武汉农业园,湖北省武汉市,2025-01-09,2025-03-09,6.8,20-32℃,62-77%,true
PL0856,P0856,山东潍坊蔬菜园,山东省潍坊市,2025-05-27,2025-10-16,6.7,11-28℃,58-87%,true
PL0857,P0857,河南周口种植基地,河南省周口市,2025-03-11,2025-08-01,6.9,20-34℃,53-90%,true
PL0858,P0858,山东潍坊蔬菜园,山东省潍坊市,2025-01-15,2025-03-13,7.3,11-35℃,61-79%,true
PL0859,P0859,山东潍坊蔬菜园,山东省潍坊市,2025-03-25,2025-07-07,6.8,12-34℃,58-88%,true
PL0860,P0860,浙江杭州茶园,浙江省杭州市,2025-04-15,2025-09-16,7.2,19-28℃,62-72%,true
PL0861,P0861,广西百色芒果园,广西百色市,2025-01-09,2025-04-25,7.2,18-25℃,63-82%,true
PL0862,P0862,江西赣南脐橙园,江西省赣州市,2025-06-10,2025-10-01,6.0,12-35℃,64-85%,true
PL0863,P0863,黑龙江五常米业,黑龙江省五常市,2025-05-06,2025-09-19,6.2,14-29℃,64-76%,true
PL0864,P0864,河南周口种植基地,河南省周口市,2025-04-13,2025-07-22,5.7,14-32℃,55-85%,true
PL0865,P0865,广西百色芒果园,广西百色市,2025-06-18,2025-09-03,5.7,15-30℃,63-83%,false
PL0866,P0866,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-02-13,2025-05-01,6.2,15-32℃,51-75%,true
PL0867,P0867,湖北武汉农业园,湖北省武汉市,2025-02-15,2025-07-05,7.4,19-25℃,55-72%,false
PL0868,P0868,湖北武汉农业园,湖北省武汉市,2025-01-07,2025-03-15,7.2,12-32℃,57-86%,true
PL0869,P0869,河北廊坊蔬菜基地,河北省廊坊市,2025-04-01,2025-08-16,5.6,10-28℃,65-85%,true
PL0870,P0870,河北廊坊蔬菜基地,河北省廊坊市,2025-01-15,2025-03-01,6.1,15-28℃,53-80%,true
PL0871,P0871,山东潍坊蔬菜园,山东省潍坊市,2025-02-17,2025-06-11,6.5,10-35℃,53-70%,true
PL0872,P0872,辽宁丹东草莓园,辽宁省丹东市,2025-02-06,2025-06-04,7.2,11-33℃,50-79%,true
PL0873,P0873,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-06-20,2025-08-17,7.2,12-27℃,65-70%,true
PL0874,P0874,广西百色芒果园,广西百色市,2025-06-17,2025-09-19,5.8,17-33℃,56-87%,true
PL0875,P0875,河南周口种植基地,河南省周口市,2025-05-06,2025-07-12,7.3,12-31℃,57-89%,true
PL0876,P0876,河北廊坊蔬菜基地,河北省廊坊市,2025-04-02,2025-06-08,7.3,17-34℃,59-86%,true
PL0877,P0877,山东潍坊蔬菜园,山东省潍坊市,2025-04-03,2025-09-15,7.3,18-29℃,53-70%,true
PL0878,P0878,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-03-19,2025-08-10,6.9,18-30℃,62-75%,true
PL0879,P0879,新疆吐鲁番葡萄园,新疆吐鲁番市,2025-01-07,2025-05-06,6.5,13-30℃,51-80%,true
PL0880,P0880,江西赣南脐橙园,江西省赣州市,2025-01-09,2025-05-01,7.0,18-25℃,64-84%,true
PL0881,P0881,辽宁丹东草莓园,辽宁省丹东市,2025-04-05,2025-07-21,6.0,16-33℃,54-76%,true
PL0882,P0882,云南昆明花卉基地,云南省昆明市,2025-04-06,2025-09-07,7.2,17-32℃,56-81%,true
PL0883,P0883,内蒙古土豆农场,内蒙古乌兰察布,2025-03-24,2025-05-27,7.5,15-32℃,55-70%,true
PL0884,P0884,江西赣南脐橙园,江西省赣州市,2025-02-18,2025-04-19,6.2,10-27℃,60-81%,true
PL0885,P0885,辽宁丹东草莓园,辽宁省丹东市,2025-05-19,2025-07-28,5.7,14-33℃,51-78%,true
PL0886,P0886,浙江杭州茶园,浙江省杭州市,2025-02-18,2025-07-10,7.0,18-27℃,57-77%,true
PL0887,P0887,辽宁丹东草莓园,辽宁省丹东市,2025-02-08,2025-06-15,6.8,15-30℃,61-71%,true
PL0888,P0888,广西百色芒果园,广西百色市,2025-05-13,2025-07-09,6.4,13-29℃,55-81%,true
PL0889,P0889,浙江杭州茶园,浙江省杭州市,2025-04-02,2025-09-18,7.0,19-32℃,55-71%,true
PL0890,P0890,陕西洛川苹果基地,陕西省洛川县,2025-06-01,2025-11-10,7.4,12-30℃,50-79%,true
PL0891,P0891,陕西洛川苹果基地,陕西省洛川县,2025-01-23,2025-03-27,6.8,17-34℃,58-75%,true
PL0892,P0892,江西赣南脐橙园,江西省赣州市,2025-05-14,2025-07-11,5.9,10-25℃,64-80%,true
PL0893,P0893,湖北武汉农业园,湖北省武汉市,2025-03-09,2025-08-08,7.2,11-32℃,54-80%,true
PL0894,P0894,河南周口种植基地,河南省周口市,2025-01-19,2025-05-08,6.1,10-26℃,58-88%,true
PL0895,P0895,山东潍坊蔬菜园,山东省潍坊市,2025-05-24,2025-07-07,6.4,20-26℃,61-80%,true
PL0896,P0896,山东寿光绿色农场,山东省寿光市,2025-04-12,2025-06-10,7.0,16-33℃,58-75%,false
PL0897,P0897,江西赣南脐橙园,江西省赣州市,2025-05-18,2025-07-17,6.0,16-27℃,56-80%,true
PL0898,P0898,辽宁丹东草莓园,辽宁省丹东市,2025-02-13,2025-07-06,5.6,19-34℃,64-71%,true
PL0899,P0899,辽宁丹东草莓园,辽宁省丹东市,2025-04-27,2025-06-03,5.9,13-29℃,58-73%,true
PL0900,P0900,辽宁丹东草莓园,辽宁省丹东市,2025-03-18,2025-07-05,7.3,14-27℃,64-73%,true
PL0901,P0901,浙江杭州茶园,浙江省杭州市,2025-06-02,2025-11-03,6.8,12-32℃,62-71%,true
PL0902,P0902,河南周口种植基地,河南省周口市,2025-04-22,2025-06-08,5.9,13-27℃,56-73%,true
PL0903,P0903,江西赣南脐橙园,江西省赣州市,2025-04-19,2025-06-01,5.8,14-26℃,60-74%,true
PL0904,P0904,河北廊坊蔬菜基地,河北省廊坊市,2025-02-18,2025-07-19,5.6,15-27℃,64-85%,true
PL0905,P0905,广西百色芒果园,广西百色市,2025-06-10,2025-10-28,7.3,18-33℃,58-80%,true
PL0906,P0906,江西赣南脐橙园,江西省赣州市,2025-06-11,2025-10-02,6.0,11-26℃,63-71%,true
PL0907,P0907,内蒙古土豆农场,内蒙古乌兰察布,2025-04-23,2025-08-18,6.9,10-28℃,51-85%,true
PL0908,P0908,浙江杭州茶园,浙江省杭州市,2025-05-13,2025-09-28,6.2,12-29℃,61-77%,true
PL0909,P0909,广西百色芒果园,广西百色市,2025-01-11,2025-03-26,6.3,18-30℃,65-77%,true
PL0910,P0910,内蒙古土豆农场,内蒙古乌兰察布,2025-05-20,2025-07-04,6.5,11-26℃,64-70%,true
PL0911,P0911,山东寿光绿色农场,山东省寿光市,2025-01-24,2025-03-01,6.8,12-25℃,52-87%,true
PL0912,P0912,山东潍坊蔬菜园,山东省潍坊市,2025-04-14,2025-09-16,7.1,13-25℃,53-87%,true
PL0913,P0913,四川成都蔬菜基地,四川省成都市,2025-01-24,2025-04-07,7.3,14-32℃,61-82%,true
PL0914,P0914,陕西洛川苹果基地,陕西省洛川县,2025-06-03,2025-08-15,6.6,12-32℃,60-71%,true
PL0915,P0915,云南昆明花卉基地,云南省昆明市,2025-02-24,2025-04-17,6.9,17-35℃,65-74%,true
PL0916,P0916,内蒙古土豆农场,内蒙古乌兰察布,2025-06-02,2025-11-13,6.2,13-31℃,51-72%,true
PL0917,P0917,云南昆明花卉基地,云南省昆明市,2025-05-01,2025-09-01,6.1,14-31℃,56-75%,true
PL0918,P0918,四川成都蔬菜基地,四川省成都市,2025-02-06,2025-06-01,7.0,15-28℃,53-90%,true
PL0919,P0919,山东潍坊蔬菜园,山东省潍坊市,2025-01-08,2025-05-25,6.5,11-28℃,57-78%,true
PL0920,P0920,四川成都蔬菜基地,四川省成都市,2025-05-16,2025-07-23,5.7,14-32℃,50-71%,true
PL0921,P0921,黑龙江五常米业,黑龙江省五常市,2025-04-03,2025-06-09,6.0,20-28℃,51-73%,true
PL0922,P0922,陕西洛川苹果基地,陕西省洛川县,2025-03-05,2025-07-11,5.5,13-30℃,64-79%,true
PL0923,P0923,内蒙古土豆农场,内蒙古乌兰察布,2025-04-07,2025-07-14,7.0,17-34℃,62-76%,true
PL0924,P0924,河南周口种植基地,河南省周口市,2025-01-09,2025-03-25,6.6,20-26℃,60-74%,true
PL0925,P0925,湖北武汉农业园,湖北省武汉市,2025-05-22,2025-08-08,6.8,12-32℃,64-72%,true
PL0926,P0926,湖北武汉农业园,湖北省武汉市,2025-03-22,2025-05-18,6.6,13-31℃,55-75%,true
