product_id,trace_code,product_name,category,batch_no,create_time,overall_qualified
P0864,5CACE17FB6782F1C,西红柿,蔬菜,西红202512310864,2025-07-22 12:00:00,true
P0865,3706798F8B9F4007,柚子,水果,柚子202512310865,2025-11-27 08:00:00,true
P0866,372F401EFA574268,燕麦,粮食,燕麦202512310866,2025-12-18 13:00:00,true
P0867,AACBD7342400F633,土豆,蔬菜,土豆202512310867,2025-06-24 10:00:00,true
P0868,3B917C22967678D4,芹菜,蔬菜,芹菜202512310868,2025-11-17 11:00:00,true
P0869,5BB4B49A53F7B0DB,柚子,水果,柚子202512310869,2025-02-15 09:00:00,true
P0870,5DC2176609551883,豆角,蔬菜,豆角202512310870,2025-06-26 13:00:00,true
P0871,B2A10E64AB1C1C7D,芒果,水果,芒果202512310871,2025-08-13 10:00:00,true
P0872,0B1590AB02E9F36A,猕猴桃,水果,猕猴202512310872,2025-02-26 08:00:00,true
P0873,51BC4E42FA824E01,柚子,水果,柚子202512310873,2025-05-27 11:00:00,true
P0874,F61333C8D50A8535,菠菜,蔬菜,菠菜202512310874,2025-10-23 09:00:00,true
P0875,7FCF344A1DCE7371,辣椒,蔬菜,辣椒202512310875,2025-12-28 18:00:00,true
P0876,66ADCEF0675D1466,芹菜,蔬菜,芹菜202512310876,2025-08-28 17:00:00,true
P0877,2D01050C3BF7D747,西瓜,水果,西瓜202512310877,2025-11-08 10:00:00,true
P0878,86A9D119F1605A8F,玉米,粮食,玉米202512310878,2025-08-25 17:00:00,true
P0879,F21C462FEEA219A8,红薯,粮食,红薯202512310879,2025-08-12 14:00:00,true
P0880,D7734D6BF0FED967,香蕉,水果,香蕉202512310880,2025-10-16 16:00:00,true
P0881,9BA59E89E59B99C9,辣椒,蔬菜,辣椒202512310881,2025-02-16 11:00:00,true
P0882,DEC710A897696D09,桃子,水果,桃子202512310882,2025-07-17 12:00:00,true
P0883,6920543803C0CF47,辣椒,蔬菜,辣椒202512310883,2025-04-27 16:00:00,true
P0884,6B8A1E7C5E436DB9,草莓,水果,草莓202512310884,2025-01-01 13:00:00,true
P0885,23C6DDFAAFBDC19E,猕猴桃,水果,猕猴202512310885,2025-02-28 13:00:00,true
P0886,A12D802AE27E20C0,葡萄,水果,葡萄202512310886,2025-09-20 09:00:00,true
P0887,DE7BFC1BE13618AD,大豆,粮食,大豆202512310887,2025-07-09 13:00:00,true
P0888,8E27D06129FD7305,橙子,水果,橙子202512310888,2025-05-21 14:00:00,true
P0889,CF122D121587AFD9,花生,粮食,花生202512310889,2025-07-16 18:00:00,true
P0890,991913A237CFD63C,茄子,蔬菜,茄子202512310890,2025-06-20 14:00:00,true
P0891,C96A53BF60FEAA11,土豆,蔬菜,土豆202512310891,2025-11-17 17:00:00,true
P0892,3C4F86A97ECF5DA7,香蕉,水果,香蕉202512310892,2025-02-18 10:00:00,true
P0893,00896BD5231A0D2B,花生,粮食,花生202512310893,2025-10-16 15:00:00,true
P0894,6BB2952F7DB34C76,猕猴桃,水果,猕猴202512310894,2025-03-03 08:00:00,true
P0895,86B11964482AE706,辣椒,蔬菜,辣椒202512310895,2025-03-03 10:00:00,true
P0896,74CAF6F5A7C4B895,白菜,蔬菜,白菜202512310896,2025-11-25 13:00:00,true
P0897,A19323A99CD9CAED,橙子,水果,橙子202512310897,2025-10-17 16:00:00,true
P0898,50D622656E96224E,红薯,粮食,红薯202512310898,2025-12-09 08:00:00,true
P0899,6BF8E62BF9601E25,燕麦,粮食,燕麦202512310899,2025-10-01 08:00:00,true
P0900,6F29023FEA53AB66,西红柿,蔬菜,西红202512310900,2025-03-10 11:00:00,true
P0901,D7D533E8C2E5FC91,芹菜,蔬菜,芹菜202512310901,2025-09-07 13:00:00,true
P0902,D50E60CAB0BA56D1,柚子,水果,柚子202512310902,2025-04-11 11:00:00,true
P0903,F45F60A211B177E3,花生,粮食,花生202512310903,2025-01-03 15:00:00,true
P0904,0CF3C4774F754CF1,茄子,蔬菜,茄子202512310904,2025-10-02 17:00:00,true
P0905,01FF9654F219F41C,花生,粮食,花生202512310905,2025-01-13 08:00:00,true
P0906,A442640492CA7E59,芒果,水果,芒果202512310906,2025-10-15 10:00:00,true
P0907,09BACE51B473DF2E,香蕉,水果,香蕉202512310907,2025-07-25 09:00:00,true
P0908,638A62A8D05B7F1E,红薯,粮食,红薯202512310908,2025-01-14 16:00:00,true
P0909,59EB3EB10F861867,豆角,蔬菜,豆角202512310909,2025-05-06 14:00:00,true
P0910,9F259BAF10E41454,樱桃,水果,樱桃202512310910,2025-05-12 10:00:00,true
P0911,2086D1A6FCF07154,菠菜,蔬菜,菠菜202512310911,2025-05-17 13:00:00,true
P0912,8978A8AC0C182E83,西瓜,水果,西瓜202512310912,2025-02-07 14:00:00,true
P0913,311401AF630CCB56,胡萝卜,蔬菜,胡萝202512310913,2025-03-25 08:00:00,true
P0914,C7191A92832AE2CB,黄瓜,蔬菜,黄瓜202512310914,2025-03-21 08:00:00,true
P0915,C8648F4CFD20B993,辣椒,蔬菜,辣椒202512310915,2025-09-02 15:00:00,true
P0916,AC34460FBEAD2941,胡萝卜,蔬菜,胡萝202512310916,2025-06-19 17:00:00,true
P0917,EAE8BF443D8CA0CF,大豆,粮食,大豆202512310917,2025-12-03 18:00:00,true
P0918,88F86FF5A06532A5,草莓,水果,草莓202512310918,2025-09-13 10:00:00,false
P0919,F0962082AC50ACF9,土豆,蔬菜,土豆202512310919,2025-07-22 11:00:00,true
P0920,D341FE587AF77EC6,红薯,粮食,红薯202512310920,2025-01-10 08:00:00,true
P0921,0015313ABCC8F9C0,橙子,水果,橙子202512310921,2025-12-06 11:00:00,true
P0922,12B68259D338317A,红富士苹果,水果,红富202512310922,2025-01-21 10:00:00,true
P0923,9207B738F3736055,土豆,蔬菜,土豆202512310923,2025-05-27 11:00:00,true
P0924,25FB12E61E9A9A96,菠菜,蔬菜,菠菜202512310924,2025-09-10 08:00:00,true
P0925,7BDFB18D64A36282,茄子,蔬菜,茄子202512310925,2025-12-05 13:00:00,true
P0926,C8649EDEC1426674,红富士苹果,水果,红富202512310926,2025-05-09 18:00:00,true
P0927,33C1B87A3536EB73,有机番茄,蔬菜,有机202512310927,2025-05-23 10:00:00,true
P0928,A468CC7FEE447820,西红柿,蔬菜,西红202512310928,2025-02-08 17:00:00,true
P0929,9FCDD276EFB38119,西瓜,水果,西瓜202512310929,2025-01-02 08:00:00,true
P0930,BB0E5699BA5A7776,花生,粮食,花生202512310930,2025-10-18 11:00:00,true
P0931,C945D97D87321080,香蕉,水果,香蕉202512310931,2025-04-02 15:00:00,true
P0932,FAD57403DDA83734,红富士苹果,水果,红富202512310932,2025-07-11 09:00:00,true
P0933,A5D4AB55D4CB6C2F,西瓜,水果,西瓜202512310933,2025-12-18 14:00:00,true
P0934,1365058A3A17E457,小麦,粮食,小麦202512310934,2025-12-04 09:00:00,true
P0935,0CAFC0F12D7ED90B,红富士苹果,水果,红富202512310935,2025-12-07 18:00:00,true
P0936,C0E90382C6430665,花生,粮食,花生202512310936,2025-03-23 14:00:00,true
P0937,BC5662CCA4DFF52C,香蕉,水果,香蕉202512310937,2025-12-25 15:00:00,true
P0938,4B8300C37E1A7D77,芹菜,蔬菜,芹菜202512310938,2025-02-04 16:00:00,true
P0939,0EB2FEB2E9A5D335,草莓,水果,草莓202512310939,2025-09-26 08:00:00,true
P0940,89AD704678C7E9A0,樱桃,水果,樱桃202512310940,2025-02-02 15:00:00,true
P0941,7808EA4641527E90,西瓜,水果,西瓜202512310941,2025-03-28 16:00:00,true
P0942,50BCDBE5C6813E7B,土豆,蔬菜,土豆202512310942,2025-02-01 13:00:00,true
P0943,6AC5E10860F5C43B,梨,水果,梨202512310943,2025-09-16 12:00:00,true
P0944,4A3CA8CD986D7296,黄瓜,蔬菜,黄瓜202512310944,2025-02-18 12:00:00,true
P0945,873599044C5892E2,黄瓜,蔬菜,黄瓜202512310945,2025-10-14 14:00:00,true
P0946,6F4624F89A027B5C,桃子,水果,桃子202512310946,2025-03-20 11:00:00,true
P0947,520533DCA959C12E,胡萝卜,蔬菜,胡萝202512310947,2025-02-07 12:00:00,true
P0948,50FF8B92611D10EF,燕麦,粮食,燕麦202512310948,2025-03-25 16:00:00,true
P0949,3F10B4EA8FFD5528,草莓,水果,草莓202512310949,2025-08-28 16:00:00,false
P0950,1B9EC1C32495CB01,菠菜,蔬菜,菠菜202512310950,2025-12-20 18:00:00,true
P0951,F096E84BA9E98270,柚子,水果,柚子202512310951,2025-04-25 16:00:00,true
P0952,B1DC865619D885A0,芹菜,蔬菜,芹菜202512310952,2025-04-10 09:00:00,true
P0953,79F2473C4D4BE51B,辣椒,蔬菜,辣椒202512310953,2025-04-08 12:00:00,true
P0954,D7074C1F6BEF4F69,菠菜,蔬菜,菠菜202512310954,2025-03-23 16:00:00,true
P0955,D1E4A8760D932B14,大豆,粮食,大豆202512310955,2025-06-25 14:00:00,false
P0956,BE24442EB3AD4706,小麦,粮食,小麦202512310956,2025-07-19 11:00:00,true
P0957,233173E5F0F2DB1E,小麦,粮食,小麦202512310957,2025-10-03 11:00:00,true
P0958,8E757E7D03E0B7B2,草莓,水果,草莓202512310958,2025-02-04 10:00:00,true
P0959,B973CDA2F15CAE07,土豆,蔬菜,土豆202512310959,2025-04-14 14:00:00,true
P0960,391F62E18AD7D425,猕猴桃,水果,猕猴202512310960,2025-01-22 17:00:00,true
P0961,406E27900860D727,西红柿,蔬菜,西红202512310961,2025-06-07 10:00:00,true
P0962,E79ED243C7443019,辣椒,蔬菜,辣椒202512310962,2025-06-23 08:00:00,true
P0963,DEE9FADA79399BA6,茄子,蔬菜,茄子202512310963,2025-05-03 14:00:00,true
P0964,AECA54C7003CE538,猕猴桃,水果,猕猴202512310964,2025-11-06 10:00:00,true
P0965,30F4AAAA0A1AAD9F,土豆,蔬菜,土豆202512310965,2025-03-14 09:00:00,true
P0966,72B7A351573DD59F,燕麦,粮食,燕麦202512310966,2025-08-02 17:00:00,true
P0967,508CEA23841E1C6E,菠菜,蔬菜,菠菜202512310967,2025-12-13 10:00:00,true
P0968,DEC41273767745BD,樱桃,水果,樱桃202512310968,2025-06-22 15:00:00,true
P0969,C464D2EC625894A5,桃子,水果,桃子202512310969,2025-07-22 15:00:00,true
P0970,FEA0D998F26533AF,芒果,水果,芒果202512310970,2025-11-17 18:00:00,true
P0971,9BA49486536ADD06,芹菜,蔬菜,芹菜202512310971,2025-05-03 14:00:00,true
P0972,5F8C3D9F4820F4D8,樱桃,水果,樱桃202512310972,2025-07-28 11:00:00,true
P0973,9D784ACCC4BB017A,桃子,水果,桃子202512310973,2025-12-25 18:00:00,true
P0974,E14E82347B6EE224,葡萄,水果,葡萄202512310974,2025-04-18 08:00:00,true
P0975,C3EA60E5BD6F0E75,燕麦,粮食,燕麦202512310975,2025-09-05 10:00:00,true
P0976,5A4078D1F700E530,有机番茄,蔬菜,有机202512310976,2025-09-15 11:00:00,true
P0977,337063C7ABB84FCF,胡萝卜,蔬菜,胡萝202512310977,2025-05-05 13:00:00,true
P0978,378EAB7E00774E4C,红薯,粮食,红薯202512310978,2025-10-04 18:00:00,true
P0979,EE96D40EDA42971A,胡萝卜,蔬菜,胡萝202512310979,2025-05-05 10:00:00,true
P0980,A7977A5887815DC1,梨,水果,梨202512310980,2025-03-11 08:00:00,true
P0981,4E5B7F13F7E482C0,梨,水果,梨202512310981,2025-04-26 11:00:00,true
P0982,8F59ACEE42E82E0F,菠菜,蔬菜,菠菜202512310982,2025-01-09 09:00:00,true
P0983,715C312BE9AA623F,红薯,粮食,红薯202512310983,2025-03-11 18:00:00,true
P0984,3358B6359B58A63C,白菜,蔬菜,白菜202512310984,2025-02-06 13:00:00,true
P0985,5FC886EC21E43A8E,桃子,水果,桃子202512310985,2025-01-05 14:00:00,true
P0986,6ACD6AA5A3CB746F,白菜,蔬菜,白菜202512310986,2025-03-13 12:00:00,true
P0987,CB62CCEAB84DA7CD,白菜,蔬菜,白菜202512310987,2025-12-28 18:00:00,true
P0988,F74DDEB70AB3490F,红薯,粮食,红薯202512310988,2025-09-20 10:00:00,true
P0989,BB6B20CD95EAE27E,桃子,水果,桃子202512310989,2025-10-07 12:00:00,true
P0990,09C6645B2D2A292D,芹菜,蔬菜,芹菜202512310990,2025-11-11 18:00:00,true
P0991,D3C2B3E3083337E6,东北大米,粮食,东北202512310991,2025-08-20 10:00:00,true
P0992,76CD58F71A287181,猕猴桃,水果,猕猴202512310992,2025-08-19 10:00:00,true
P0993,906AB66B6A1308E3,有机番茄,蔬菜,有机202512310993,2025-04-15 18:00:00,true
P0994,CD8865A8EBF2A846,葡萄,水果,葡萄202512310994,2025-09-12 08:00:00,true
P0995,B0BF6A6061E3E7F2,菠菜,蔬菜,菠菜202512310995,2025-07-12 14:00:00,true
P0996,CE9EC76AC395E2D6,红富士苹果,水果,红富202512310996,2025-04-10 13:00:00,true
P0997,4870C3F0BEE78524,东北大米,粮食,东北202512310997,2025-11-19 18:00:00,true
P0998,4C01A189B2D4CC5E,红富士苹果,水果,红富202512310998,2025-10-16 09:00:00,true
P0999,4D7D3C70A513ACEC,樱桃,水果,樱桃202512310999,2025-08-26 18:00:00,true
P1000,C7ED99EEBD59EFFA,樱桃,水果,樱桃202512311000,2025-12-26 17:00:00,true
P1001,D19A143B59EEB4F5,西红柿,蔬菜,西红202512311001,2025-06-10 09:00:00,true
P1002,8FCD9E4CDB85C37E,花生,粮食,花生202512311002,2025-03-21 15:00:00,true
P1003,7767827643EB73A9,香蕉,水果,香蕉202512311003,2025-05-08 15:00:00,true
P1004,9664D5B39817DDC1,樱桃,水果,樱桃202512311004,2025-07-20 18:00:00,true
P1005,DCACA03457604F12,西瓜,水果,西瓜202512311005,2025-07-14 12:00:00,true
P1006,A54551F83EA9A4D4,樱桃,水果,樱桃202512311006,2025-08-13 15:00:00,true
P1007,03D3A2A34094334A,燕麦,粮食,燕麦202512311007,2025-06-07 13:00:00,true
P1008,DB20666D40B5C22F,玉米,粮食,玉米202512311008,2025-12-15 13:00:00,true
P1009,5C4644EDCD7EFDF3,西红柿,蔬菜,西红202512311009,2025-07-10 17:00:00,false
P1010,17DC75C502D04992,梨,水果,梨202512311010,2025-07-28 09:00:00,true
P1011,3AA82CBC811F9C60,花生,粮食,花生202512311011,2025-11-03 14:00:00,true
P1012,431544B27E3EC40A,樱桃,水果,樱桃202512311012,2025-08-12 16:00:00,true
P1013,31C3A8222554480C,辣椒,蔬菜,辣椒202512311013,2025-10-16 16:00:00,true
P1014,2BF852D4655982BF,桃子,水果,桃子202512311014,2025-04-19 13:00:00,true
P1015,8FE16F81726D97B3,芒果,水果,芒果202512311015,2025-12-13 18:00:00,true
P1016,BFB8D9411874352D,芹菜,蔬菜,芹菜202512311016,2025-10-11 11:00:00,true
P1017,20A95ABC587B7A6A,茄子,蔬菜,茄子202512311017,2025-01-27 14:00:00,false
P1018,B515F9A76E30D335,豆角,蔬菜,豆角202512311018,2025-05-06 09:00:00,true
P1019,402938C51E0D7266,菠菜,蔬菜,菠菜202512311019,2025-06-09 16:00:00,true
P1020,95C4C0B44D2D7038,桃子,水果,桃子202512311020,2025-05-12 09:00:00,true
P1021,7D8EC14D90B21182,梨,水果,梨202512311021,2025-10-27 09:00:00,true
P1022,2CAC31BF8C6617FE,芒果,水果,芒果202512311022,2025-01-28 15:00:00,true
P1023,B7AC1AB7DA8736EF,燕麦,粮食,燕麦202512311023,2025-07-01 13:00:00,true
P1024,CC6CE48331EABDFF,猕猴桃,水果,猕猴202512311024,2025-07-03 12:00:00,true
P1025,63C41C78AD6E34EF,葡萄,水果,葡萄202512311025,2025-11-17 14:00:00,true
P1026,5E1697CA6AF91141,香蕉,水果,香蕉202512311026,2025-02-03 11:00:00,true
P1027,97E3DA6616DFB15C,花生,粮食,花生202512311027,2025-01-18 12:00:00,true
P1028,2FA4EA9D2AFE2EB8,大豆,粮食,大豆202512311028,2025-10-26 16:00:00,true
P1029,E543456C6B8E6C00,土豆,蔬菜,土豆202512311029,2025-02-14 16:00:00,true
P1030,52B8BA492CA3FCA8,辣椒,蔬菜,辣椒202512311030,2025-03-02 08:00:00,true
P1031,02F5595F4E080E9A,猕猴桃,水果,猕猴202512311031,2025-09-14 09:00:00,true
P1032,0753622ED00E88A0,黄瓜,蔬菜,黄瓜202512311032,2025-09-24 13:00:00,true
P1033,67AD007A29403ABD,梨,水果,梨202512311033,2025-08-24 12:00:00,true
P1034,BD50BB027CB7CAC1,葡萄,水果,葡萄202512311034,2025-09-09 15:00:00,true
P1035,35574074AC4D35D8,辣椒,蔬菜,辣椒202512311035,2025-11-24 18:00:00,true
P1036,AC5D4C86FAD613C9,东北大米,粮食,东北202512311036,2025-11-17 11:00:00,true
P1037,D773079C7686A610,白菜,蔬菜,白菜202512311037,2025-12-03 18:00:00,true
P1038,27C303328258DC27,橙子,水果,橙子202512311038,2025-04-14 15:00:00,true
P1039,77C190D0C3AE0098,西瓜,水果,西瓜202512311039,2025-07-16 16:00:00,true
P1040,D3F6F7538EA80EF6,燕麦,粮食,燕麦202512311040,2025-06-02 16:00:00,true
P1041,07271918A4F1FA48,黄瓜,蔬菜,黄瓜202512311041,2025-04-07 17:00:00,true
P1042,77011E7CD42A59E6,花生,粮食,花生202512311042,2025-08-07 08:00:00,true
P1043,795BF63DEB5DD48C,大豆,粮食,大豆202512311043,2025-02-23 11:00:00,true
P1044,461B63B5A025E5C6,白菜,蔬菜,白菜202512311044,2025-08-14 17:00:00,true
P1045,23BDB350A7C69CF8,茄子,蔬菜,茄子202512311045,2025-11-11 14:00:00,true
P1046,5EE1686A226187AD,柚子,水果,柚子202512311046,2025-06-26 16:00:00,true
P1047,7A0502D578E052C9,花生,粮食,花生202512311047,2025-08-06 14:00:00,true
P1048,5088E0DF92BD647D,柚子,水果,柚子202512311048,2025-03-01 17:00:00,true
P1049,E7C969601BB6491A,大豆,粮食,大豆202512311049,2025-06-20 13:00:00,true
P1050,24792098383EFA17,东北大米,粮食,东北202512311050,2025-08-26 10:00:00,true
P1051,29B5855FF36DFD83,有机番茄,蔬菜,有机202512311051,2025-06-27 12:00:00,true
P1052,4D8475164F44A59A,东北大米,粮食,东北202512311052,2025-07-09 14:00:00,true
P1053,54A3C2A55FE58146,香蕉,水果,香蕉202512311053,2025-11-10 13:00:00,true
P1054,7BE3F93B049E9A79,大豆,粮食,大豆202512311054,2025-05-03 17:00:00,true
P1055,E1A5A59C09C5DEE0,红薯,粮食,红薯202512311055,2025-02-02 15:00:00,true
P1056,75F0EC50052A5648,草莓,水果,草莓202512311056,2025-02-07 08:00:00,true
P1057,0185ED3EFEC362B2,小麦,粮食,小麦202512311057,2025-01-01 09:00:00,true
P1058,40EB1239EA7F6D20,梨,水果,梨202512311058,2025-12-18 11:00:00,true
P1059,742B873C31C77F6C,柚子,水果,柚子202512311059,2025-07-20 17:00:00,true
P1060,3CD36450FB563CEF,芹菜,蔬菜,芹菜202512311060,2025-09-10 18:00:00,true
P1061,9129CD906D79161B,芹菜,蔬菜,芹菜202512311061,2025-03-17 11:00:00,true
P1062,243AF96C483023C4,燕麦,粮食,燕麦202512311062,2025-08-01 16:00:00,true
P1063,F5EC1CF02C4C7DF4,柚子,水果,柚子202512311063,2025-10-28 12:00:00,true
P1064,CF5446E41FA25E3D,香蕉,水果,香蕉202512311064,2025-07-07 12:00:00,true
P1065,51610211EBE58EF0,葡萄,水果,葡萄202512311065,2025-02-14 11:00:00,true
P1066,31357B2CE6D846EA,红薯,粮食,红薯202512311066,2025-09-20 18:00:00,true
P1067,774301BCA1BBD34B,西瓜,水果,西瓜202512311067,2025-04-10 17:00:00,true
P1068,AEFBC82F46FD4C74,柚子,水果,柚子202512311068,2025-11-10 11:00:00,true
P1069,DCB3BB149D227330,菠菜,蔬菜,菠菜202512311069,2025-05-08 08:00:00,true
P1070,0E26EE63589682A3,茄子,蔬菜,茄子202512311070,2025-01-12 13:00:00,true
P1071,C80F070285B505BD,东北大米,粮食,东北202512311071,2025-12-11 13:00:00,true
P1072,81CA386B8948E81C,草莓,水果,草莓202512311072,2025-12-01 08:00:00,true
P1073,7E98719CDC638DB4,西瓜,水果,西瓜202512311073,2025-07-03 14:00:00,true
P1074,5551F9AF18909AEF,香蕉,水果,香蕉202512311074,2025-02-07 16:00:00,true
P1075,B26ED5EF0A6F5F9B,芹菜,蔬菜,芹菜202512311075,2025-06-03 10:00:00,true
P1076,A91A28589458CA7C,香蕉,水果,香蕉202512311076,2025-06-02 08:00:00,true
P1077,624FECB51872F4F1,西红柿,蔬菜,西红202512311077,2025-04-07 15:00:00,true
P1078,DC30C96543FC1111,葡萄,水果,葡萄202512311078,2025-08-12 13:00:00,true
P1079,BEB1FF4DD1F01B0C,香蕉,水果,香蕉202512311079,2025-09-16 15:00:00,true
P1080,45079C6EA06A4909,柚子,水果,柚子202512311080,2025-11-25 18:00:00,true
P1081,B013FA009E64C551,西红柿,蔬菜,西红202512311081,2025-03-21 10:00:00,true
P1082,7D73D5F6424A0DB8,芒果,水果,芒果202512311082,2025-04-05 17:00:00,true
P1083,947348C259D59B76,猕猴桃,水果,猕猴202512311083,2025-04-01 09:00:00,true
P1084,496A3F82F75A0F9A,红富士苹果,水果,红富202512311084,2025-11-14 15:00:00,true
P1085,784A9A6E9B27BD30,芒果,水果,芒果202512311085,2025-06-26 09:00:00,true
P1086,5D94F08B2E7E5113,黄瓜,蔬菜,黄瓜202512311086,2025-08-04 15:00:00,true
P1087,2BAD0519680CD191,豆角,蔬菜,豆角202512311087,2025-06-07 18:00:00,true
P1088,D42AE941FE8868D3,西瓜,水果,西瓜202512311088,2025-04-27 10:00:00,true
P1089,D8E8727F1F095402,草莓,水果,草莓202512311089,2025-07-08 17:00:00,true
P1090,01B5C64DB7021162,猕猴桃,水果,猕猴202512311090,2025-11-19 13:00:00,true
P1091,28CE790C65120681,香蕉,水果,香蕉202512311091,2025-06-19 13:00:00,true
P1092,C559901A542EE802,香蕉,水果,香蕉202512311092,2025-02-02 12:00:00,true
P1093,BFA33823F7938846,猕猴桃,水果,猕猴202512311093,2025-12-02 16:00:00,true
P1094,DF351BC471DA37D6,花生,粮食,花生202512311094,2025-05-09 14:00:00,true
P1095,CB7AB53AC6077763,樱桃,水果,樱桃202512311095,2025-12-19 16:00:00,true
P1096,82ED89F35FAF6014,花生,粮食,花生202512311096,2025-10-28 17:00:00,true
P1097,91207DB58A12957B,红薯,粮食,红薯202512311097,2025-09-25 08:00:00,true
P1098,C31FA11618F63662,小麦,粮食,小麦202512311098,2025-08-22 16:00:00,true
P1099,6B0AA67467D68C20,樱桃,水果,樱桃202512311099,2025-08-01 10:00:00,true
P1100,2B0FDA2643F4F584,红薯,粮食,红薯202512311100,2025-04-27 14:00:00,true
P1101,79AF3BB14FE94966,梨,水果,梨202512311101,2025-08-14 18:00:00,true
P1102,AB3C01D686E1FD0C,柚子,水果,柚子202512311102,2025-02-28 18:00:00,true
P1103,B51A63D318A471EF,豆角,蔬菜,豆角202512311103,2025-03-18 14:00:00,true
P1104,972507AE5CD4B88A,东北大米,粮食,东北202512311104,2025-05-23 10:00:00,true
P1105,8BDF9854EA5A27D2,大豆,粮食,大豆202512311105,2025-05-01 13:00:00,true
P1106,0DF63C6538883E7D,红富士苹果,水果,红富202512311106,2025-08-22 17:00:00,true
P1107,70B9B87592DCEBE7,土豆,蔬菜,土豆202512311107,2025-07-23 13:00:00,true
P1108,F6F133F0F371C74C,西瓜,水果,西瓜202512311108,2025-11-15 11:00:00,true
P1109,5824CA18938ADB57,猕猴桃,水果,猕猴202512311109,2025-06-27 13:00:00,true
P1110,073CF009599E4920,桃子,水果,桃子202512311110,2025-11-02 09:00:00,true
P1111,9C8BED49D4F5A70F,猕猴桃,水果,猕猴202512311111,2025-06-16 11:00:00,true
P1112,F6AF8EF02F4F78F3,东北大米,粮食,东北202512311112,2025-07-13 15:00:00,true
P1113,EC8508761444CA10,玉米,粮食,玉米202512311113,2025-11-26 09:00:00,true
P1114,5F807802088BF93B,香蕉,水果,香蕉202512311114,2025-05-11 14:00:00,true
P1115,17D20B1FB2A495D8,桃子,水果,桃子202512311115,2025-04-25 13:00:00,true
P1116,2F0249BB160B3C6B,草莓,水果,草莓202512311116,2025-10-10 15:00:00,true
P1117,1C152F93C8FBB3D9,豆角,蔬菜,豆角202512311117,2025-01-13 18:00:00,true
P1118,6353B49EE3353D7F,辣椒,蔬菜,辣椒202512311118,2025-05-09 14:00:00,true
P1119,ADDD822F76C45055,白菜,蔬菜,白菜202512311119,2025-03-25 09:00:00,true
P1120,E04337B9BEE9A0E4,玉米,粮食,玉米202512311120,2025-10-11 18:00:00,true
P1121,1504BBE3E232C017,西红柿,蔬菜,西红202512311121,2025-01-17 11:00:00,true
P1122,148118AF947AAD7C,小麦,粮食,小麦202512311122,2025-12-10 09:00:00,true
P1123,0ED88800B50D0E9F,西瓜,水果,西瓜202512311123,2025-09-16 11:00:00,true
P1124,F9B98E8B253244FB,东北大米,粮食,东北202512311124,2025-05-16 17:00:00,true
P1125,A3BEB47FECB8DA2B,香蕉,水果,香蕉202512311125,2025-11-02 13:00:00,true
P1126,58A3B6B861A1BD65,西瓜,水果,西瓜202512311126,2025-11-19 09:00:00,true
P1127,0CEC3EDAAA9C3B85,香蕉,水果,香蕉202512311127,2025-06-05 09:00:00,true
P1128,2525F87AD0B33EEA,豆角,蔬菜,豆角202512311128,2025-11-03 08:00:00,true
P1129,C17D42DB942ACC3E,胡萝卜,蔬菜,胡萝202512311129,2025-09-15 15:00:00,false
P1130,9E6D625E1C284092,西红柿,蔬菜,西红202512311130,2025-03-19 10:00:00,true
P1131,50047A6B042A9436,东北大米,粮食,东北202512311131,2025-05-11 11:00:00,true
P1132,508CD8E7DB6489A8,白菜,蔬菜,白菜202512311132,2025-02-16 13:00:00,true
P1133,20048D0ED032CE53,香蕉,水果,香蕉202512311133,2025-01-28 11:00:00,true
P1134,9254CD0D9EA298E6,花生,粮食,花生202512311134,2025-08-23 12:00:00,false
P1135,F7ECAAF90187632D,红富士苹果,水果,红富202512311135,2025-07-05 09:00:00,true
P1136,C60FAF0B40737667,茄子,蔬菜,茄子202512311136,2025-08-13 09:00:00,true
P1137,43219201C8951C15,芹菜,蔬菜,芹菜202512311137,2025-08-06 12:00:00,true
P1138,AE744298C779F3E3,西红柿,蔬菜,西红202512311138,2025-04-28 10:00:00,true
P1139,2B46668E4F7FF139,柚子,水果,柚子202512311139,2025-12-22 17:00:00,true
P1140,0B766AB11C2D9926,燕麦,粮食,燕麦202512311140,2025-01-24 10:00:00,true
P1141,ACEA80C02EE58C18,西瓜,水果,西瓜202512311141,2025-04-15 08:00:00,true
P1142,92E169C7A9950B93,豆角,蔬菜,豆角202512311142,2025-11-09 12:00:00,true
P1143,03247D4038A9F5A6,茄子,蔬菜,茄子202512311143,2025-01-16 08:00:00,true
P1144,E53788B9C7FDD048,橙子,水果,橙子202512311144,2025-04-05 15:00:00,true
P1145,5C51C8FC8DA340BA,胡萝卜,蔬菜,胡萝202512311145,2025-09-22 10:00:00,true
P1146,97EF9E57171DB32A,辣椒,蔬菜,辣椒202512311146,2025-08-18 13:00:00,true
P1147,4755C6D549BA5978,柚子,水果,柚子202512311147,2025-10-19 09:00:00,true
P1148,00DB8E92BAA21E91,草莓,水果,草莓202512311148,2025-12-17 12:00:00,true
P1149,A4643C7073FDF9F7,芹菜,蔬菜,芹菜202512311149,2025-09-17 10:00:00,true
P1150,73E1785A9AA7308E,西红柿,蔬菜,西红202512311150,2025-08-06 11:00:00,true
P1151,8CD36BCF4ADC1137,燕麦,粮食,燕麦202512311151,2025-01-28 14:00:00,true
P1152,8277424272352E67,橙子,水果,橙子202512311152,2025-12-06 09:00:00,true
